Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Dificultad,Zonas_final,Jugador2,Jugador,Zonas,Categoria,Optional Column
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:13,00:22:13,0.000,,11,10,8,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,00:22:18,00:22:24,6.000,,Volver,,10,17,Gambeta a favor,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:22:24,00:22:24,0.000,,Volver,,10,17,Error tecnico,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,00:22:48,00:22:48,0.000,,Volver,,6,1,Intercepcion,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:50,00:22:50,0.000,,3,1,6,1,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:54,00:22:54,0.000,,11,7,1,3,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:57,00:22:57,0.000,,9,4,7,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:22:58,00:22:58,0.000,,8,5,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:23:01,00:23:01,0.000,,13,11,5,8,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:23:02,00:23:02,0.000,,Volver,,5,8,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:24:09,00:24:09,0.000,,8,3,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:24:10,00:24:10,0.000,,9,2,3,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:24:11,00:24:11,0.000,,,,3,8,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:25:33,00:25:33,0.000,,20,9,5,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Remate pie,,00:25:34,00:25:34,0.000,,Volver,,9,20,Remate bloqueado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:26:54,00:26:54,0.000,,10,10,11,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:26:57,00:26:57,0.000,,7,6,8,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:26:57,00:26:57,0.000,,11,7,6,7,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,00:27:23,00:27:23,0.000,,Volver,,6,9,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:27:25,00:27:25,0.000,,9,2,6,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:27:27,00:27:27,0.000,,9,6,2,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:27:30,00:27:30,0.000,,3,1,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:03,00:28:03,0.000,,Volver,,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:06,00:28:06,0.000,,5,2,1,3,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:08,00:28:08,0.000,,6,4,2,5,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:11,00:28:11,0.000,,9,7,4,6,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:14,00:28:14,0.000,,9,4,7,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:23,00:28:23,0.000,,8,8,2,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,00:28:25,00:28:25,0.000,,Volver,,5,8,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:41,00:28:41,0.000,,9,2,5,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:44,00:28:44,0.000,,8,5,2,9,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:28:47,00:28:47,0.000,,10,3,5,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:01,00:29:01,0.000,,16,11,10,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:02,00:29:02,0.000,,16,5,11,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:02,00:29:02,0.000,,Volver,,5,13,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:30,00:29:30,0.000,,10,3,11,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:31,00:29:31,0.000,,13,8,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:29:33,00:29:33,0.000,,16,11,8,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:36:52,00:36:52,0.000,,3,2,1,3,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:36:54,00:36:54,0.000,,1,3,2,3,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:36:25,00:36:25,0.000,,8,4,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:36:26,00:36:26,0.000,,Volver,,4,8,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:37:10,00:37:10,0.000,,12,7,6,7,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:37:58,00:37:58,0.000,,9,4,5,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,00:38:01,00:38:01,0.000,,12,7,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,00:38:01,00:38:01,0.000,,Volver,,4,9,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:34:26,01:34:26,0.000,,,,10,19,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:34:27,01:34:27,0.000,,22,9,10,19,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:34:27,01:34:27,0.000,,Volver,,10,19,intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:34:37,01:34:37,0.000,,Volver,,11,19,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:34:46,01:34:46,0.000,,21,9,11,19,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:34:48,01:34:48,0.000,,19,11,9,21,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:34:55,01:34:55,0.000,,Volver,,11,16,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:35:26,01:35:26,0.000,,Volver,,6,7,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:35:35,01:35:35,0.000,,Volver,,2,7,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:35:36,01:35:36,0.000,,7,6,2,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:35:36,01:35:36,0.000,,8,2,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:35:41,01:35:41,0.000,,12,4,2,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:35:45,01:35:45,0.000,,24,7,4,12,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:35:46,01:35:46,0.000,,Volver,,4,12,Error tactico,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:21,01:36:21,0.000,,5,2,1,3,S arquero mano,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:23,01:36:23,0.000,,8,5,2,5,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:30,01:36:30,0.000,,10,3,5,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:32,01:36:32,0.000,,13,11,3,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:34,01:36:34,0.000,,13,3,11,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:35,01:36:35,0.000,,13,11,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:36:36,01:36:36,0.000,,14,5,11,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:36:38,01:36:38,0.000,,Volver,,5,14,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:12,01:37:12,0.000,,11,5,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:14,01:37:14,0.000,,8,4,5,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:19,01:37:19,0.000,,7,6,4,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:22,01:37:22,0.000,,10,3,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:29,01:37:29,0.000,,14,10,3,14,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:37:30,01:37:30,0.000,,Volver,,5,14,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:36,01:37:36,0.000,,8,6,4,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:37:35,01:37:35,0.000,,Volver,,4,11,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:37,01:37:37,0.000,,12,2,6,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:37:41,01:37:41,0.000,,15,7,2,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:37:55,01:37:55,0.000,,Volver,,7,24,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:39:14,01:39:14,0.000,,Volver,,3,7,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:14,01:39:14,0.000,,2,6,3,7,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:24,01:39:24,0.000,,12,3,6,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:29,01:39:29,0.000,,16,9,3,10,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:33,01:39:33,0.000,,14,5,9,16,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:39:34,01:39:34,0.000,,Volver,,5,14,Gambeta a favor,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:36,01:39:36,0.000,,13,3,5,16,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:38,01:39:38,0.000,,13,5,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:39:38,01:39:38,0.000,,Volver,,3,13,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:39:42,01:39:42,0.000,,10,4,5,16,Lateral largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:48,01:39:48,0.000,,10,5,4,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:51,01:39:51,0.000,,14,8,5,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:53,01:39:53,0.000,,11,4,8,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:55,01:39:55,0.000,,13,3,4,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:39:59,01:39:59,0.000,,16,11,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:40:03,01:40:03,0.000,,21,9,11,19,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:40:04,01:40:04,0.000,,Volver,,11,19,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:40:21,01:40:21,0.000,,Volver,,11,19,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:40:23,01:40:23,0.000,,Volver,,11,19,intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:08,01:41:14,6.000,,9,4,6,4,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:41:03,01:41:09,6.000,,Volver,,6,4,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:18,01:41:18,0.000,,12,7,4,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:20,01:41:20,0.000,,9,2,7,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:25,01:41:25,0.000,,10,6,2,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:29,01:41:29,0.000,,11,2,6,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:33,01:41:33,0.000,,11,5,2,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:36,01:41:36,0.000,,13,3,5,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:37,01:41:37,0.000,,13,11,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:41:42,01:41:42,0.000,,17,9,11,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:41:42,01:41:42,0.000,,17,9,11,14,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:41:46,01:41:46,0.000,,Volver,,7,17,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,01:42:53,01:42:53,0.000,,,,9,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,01:42:18,01:42:18,0.000,,,,11,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,01:42:18,01:42:18,0.000,,,,11,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:43:14,01:43:14,0.000,,Volver,,22,11,Intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:43:15,01:43:15,0.000,,12,4,22,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:43:20,01:43:20,0.000,,23,19,4,12,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:43:24,01:43:24,0.000,,17,10,19,20,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:43:25,01:43:25,0.000,,Volver,,19,20,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:22,01:44:22,0.000,,3,6,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:24,01:44:24,0.000,,3,2,6,3,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:27,01:44:27,0.000,,9,4,2,3,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:40,01:44:40,0.000,,8,5,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:44,01:44:44,0.000,,11,8,5,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:45,01:44:45,0.000,,12,4,8,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:47,01:44:47,0.000,,14,8,4,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:44:52,01:44:52,0.000,,24,7,8,15,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:44:54,01:44:54,0.000,,Volver,,8,15,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:45:27,01:45:27,0.000,,Volver,,4,15,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:45:31,01:45:31,0.000,,15,7,4,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:45:34,01:45:34,0.000,,Volver,,7,12,Recibida,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:45:38,01:45:38,0.000,,,,7,12,Tiro libre,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:45:57,01:45:57,0.000,,13,3,5,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:45:58,01:45:58,0.000,,13,5,7,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:45:59,01:45:59,0.000,,16,19,5,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:01,01:46:01,0.000,,17,22,19,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:03,01:46:03,0.000,,17,10,22,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:46:04,01:46:04,0.000,,Volver,,10,17,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:46:10,01:46:10,0.000,,Volver,,6,13,intercepcion anticipo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:11,01:46:11,0.000,,13,19,6,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:15,01:46:15,0.000,,14,5,19,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:17,01:46:17,0.000,,17,22,5,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:18,01:46:18,0.000,,14,10,22,17,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:22,01:46:22,0.000,,18,7,10,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:46:22,01:46:22,0.000,,Volver,,10,14,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:46:24,01:46:24,0.000,,,,,,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:30,01:46:30,0.000,,15,7,4,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:36,01:46:36,0.000,,18,10,19,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:31,01:46:31,0.000,,15,8,7,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:35,01:46:35,0.000,,18,19,8,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:38,01:46:38,0.000,,15,7,10,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:39,01:46:39,0.000,,12,2,7,15,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:40,01:46:40,0.000,,14,10,2,12,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:43,01:46:43,0.000,,10,4,10,14,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:46,01:46:46,0.000,,11,2,4,10,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:48,01:46:48,0.000,,14,8,2,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:46:50,01:46:50,0.000,,12,7,5,11,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:47:03,01:47:03,0.000,,24,19,7,12,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:47:09,01:47:09,0.000,,18,7,19,24,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:47:44,01:47:44,0.000,,,,7,24,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:47:46,01:47:46,0.000,,,,4,18,Lateral largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:47:46,01:47:46,0.000,,21,22,4,24,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:47:50,01:47:50,0.000,,,,4,24,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:48:01,01:48:01,0.000,,23,22,4,24,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:48:05,01:48:05,0.000,,,,22,24,Disputa suelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:48:10,01:48:10,0.000,,,,22,24,Balon afuera fondo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:48:24,01:48:24,0.000,,Volver,,10,24,Tiro de esquina,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:48:31,01:48:31,0.000,,Volver,,10,24,centro aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:48:32,01:48:32,0.000,,,,10,24,Atajada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:48:33,01:48:33,0.000,,21,Rival,6,21,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Tarjeta,,01:48:33,01:48:33,0.000,,Volver,,6,21,Amarilla,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:02,01:52:02,0.000,,5,2,6,2,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:01,01:52:01,0.000,,2,6,1,3,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:06,01:52:06,0.000,,9,4,2,5,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:10,01:52:10,0.000,,9,2,4,9,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:12,01:52:12,0.000,,7,6,2,9,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:14,01:52:14,0.000,,10,3,6,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:52:17,01:52:17,0.000,,Volver,,3,10,Disputa suelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:24,01:52:24,0.000,,16,19,3,13,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:52:32,01:52:32,0.000,,Volver,,19,14,Duelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,01:52:35,01:52:35,0.000,,Volver,,2,11,Encontrada,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:36,01:52:36,0.000,,11,4,2,11,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:52:44,01:52:44,0.000,,24,7,4,11,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:52:44,01:52:44,0.000,,Volver,,4,11,Error tecnico,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:53:42,01:53:42,0.000,,,,4,18,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:53:44,01:53:44,0.000,,18,8,4,18,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:53:49,01:53:49,0.000,,13,3,8,17,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:53:51,01:53:51,0.000,,16,10,3,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:53:52,01:53:52,0.000,,Volver,,3,13,Interceptado,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:54:14,01:54:14,0.000,,Volver,,3,13,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:18,01:55:18,0.000,,2,4,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:20,01:55:20,0.000,,7,6,4,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:27,01:55:27,0.000,,7,4,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:30,01:55:30,0.000,,8,6,4,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:35,01:55:35,0.000,,7,4,6,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:39,01:55:39,0.000,,10,5,4,8,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:44,01:55:44,0.000,,12,2,5,13,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:52,01:55:52,0.000,,5,1,2,12,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:55,01:55:55,0.000,,4,4,1,3,S arquero pie,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:55:59,01:55:59,0.000,,10,22,4,8,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:56:06,01:56:06,0.000,,Volver,,22,10,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Sustitucion,,01:56:19,01:56:19,0.000,,Volver,,3,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:56:21,01:56:21,0.000,,Volver,,8,10,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:56:27,01:56:27,0.000,,8,6,8,10,medio,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:56:44,01:56:44,0.000,,Volver,,6,8,Robo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:57:58,01:57:58,0.000,,Volver,,8,13,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:58:00,01:58:00,0.000,,13,Rival,8,13,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pelota parada,,01:58:08,01:58:08,0.000,,16,22,8,16,Lateral corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:58:10,01:58:10,0.000,,Volver,,22,16,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Arquero,,01:58:38,01:58:38,0.000,,Volver,,1,3,Remate atajable,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:58:40,01:58:40,0.000,,9,2,1,4,S arquero mano,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:58:45,01:58:45,0.000,,10,17,2,9,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:58:52,01:58:52,0.000,,24,7,17,13,largo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Duelo,,01:58:58,01:58:58,0.000,,Volver,,7,24,Disputa suelo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,01:58:58,01:58:58,0.000,,18,5,7,24,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,01:59:02,01:59:02,0.000,,,,5,18,Balon afuera lateral,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Falta,,01:59:23,01:59:23,0.000,,Volver,Rival,2,12,Hecha,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Recuperacion,,02:00:47,02:00:47,0.000,,Volver,,17,7,Intercepcion aereo,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Pase,,02:00:48,02:00:48,0.000,,7,22,17,7,corto,
2022/03/23,Boca,completo ,10:52:58,13:12:50,Perdida,,02:00:58,02:00:58,0.000,,Volver,Rival,22,19,Balon afuera lateral,
