Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,7.0,,"252,86",,Independiente,6356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,7.0,,"237,83",,Independiente,6357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,7.0,Arango,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,3.0,21,"51,15","110,37",Independiente,6536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,interceptado,3.0,21,"59,17","91,34",Independiente,6537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,5.0,,"99,84",,Independiente,6583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,5.0,,"128,76",,Independiente,6583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,11.0,,"166,93",,Independiente,6589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,11.0,Moreno,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,11.0,,"164,74",,Independiente,6590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,11.0,Moreno,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,disputa suelo,8.0,,"168,90",,Independiente,6592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion,8.0,,"145,97",,Independiente,6593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,8.0,21,"203,130","252,49",Independiente,6676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,8.0,Trombini,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro de esquina,3.0,6,"246,29","221,66",Independiente,6711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,atajada,6.0,,"247,79",,Independiente,6713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion anticipo,15.0,,"92,5",,Independiente,6718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,gambeta a favor,15.0,,"106,41",,Independiente,6729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,disputa suelo,15.0,,"119,5",,Independiente,6735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,15.0,,"117,37",,Independiente,6736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,interceptado,17.0,,"270,20",,Independiente,6787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,17.0,Rojas,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,15.0,,"206,74",,Independiente,6795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,15.0,,"224,5",,Independiente,6811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral corto,3.0,21,"197,7","216,24",Independiente,6830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,21.0,,"199,21",,Independiente,6832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,21.0,A. Palavecino,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,duelo,15.0,,"145,30",,Independiente,6846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,15.0,J. Ascacibar,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral largo,3.0,6,"161,17","110,11",Independiente,6852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,encontrada,5.0,,"71,73",,Independiente,6893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,gambeta a favor,5.0,,"74,77",,Independiente,6894.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,5.0,Piñeiro,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,17.0,,"187,75",,Independiente,6901.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,17.0,Rojas,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,6.0,,"81,100",,Independiente,6940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,3.0,,"205,85",,Independiente,7066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera fondo,3.0,,"197,68",,Independiente,7067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,duelo,aereo,4.0,,"87,155",,Independiente,7128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion aereo,4.0,,"118,133",,Independiente,7129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,4.0,Caccace,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,21.0,,"218,62",,Independiente,7132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,21.0,A. Palavecino,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,tiro libre,3.0,,"217,135",,Independiente,7237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,balon afuera fondo,3.0,,"208,152",,Independiente,7238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,3.0,T. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion anticipo aereo,2.0,,"99,82",,Independiente,7267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,2.0,Flores,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,17.0,,"168,75",,Independiente,7270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,17.0,Rojas,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,error tecnico,17.0,,"201,3",,Independiente,7364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,17.0,Rojas,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,recuperacion,intercepcion anticipo,6.0,,"122,18",,Independiente,7373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,6.0,S. Nuñez,Titular
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,perdida,duelo,16.0,,"142,74",,Independiente,7377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,16.0,Benedetti,Suplente
Estudiantes,INDEPTE_FECHA4_ACCIONES,10,pelota parada,lateral corto,16.0,6,"55,34","76,5",Independiente,7389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Independiente,16.0,Benedetti,Suplente
