Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas_final,Jugador2,Jugador,Calificacion,Zonas,Categoria,Optional Column
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Arquero,,01:41:54,01:41:54,0.000,Volver,,1,,5,Remate atajable,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:43:38,01:43:38,0.000,4,1,6,,7,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:43:42,01:43:42,0.000,14,5,1,,4,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:43:42,01:43:42,0.000,Volver,,1,,4,Interceptado,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:44:31,01:44:31,0.000,17,8,7,,17,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:44:34,01:44:34,0.000,15,2,8,,17,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:44:37,01:44:37,0.000,14,5,2,,15,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:44:41,01:44:41,0.000,16,3,5,,13,medio,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Pase,,01:44:43,01:44:43,0.000,21,9,3,,19,corto,
2022/07/03,pases aldosivi ,aldosivi ,15:51:19,18:00:37,Perdida,,01:44:43,01:44:43,0.000,Volver,,3,,19,Interceptado,
