Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Dificultad,Calificacion,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:52:29,00:52:29,0.0,"90,122",corto,4,7.0,"106,147",,,,3149.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,90.13322637506448,105.53090851355367,122.18125440871165,147.10108374480672
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:52:33,00:52:33,0.0,"87,152",corto,6,4.0,"76,139",,,,3153.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,87.1407203704288,76.45340000384996,151.9030067310648,138.7284947251998
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:52:38,00:52:38,0.0,"50,155",largo,Rival,6.0,"167,123",,,,3158.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,50.05832095611301,166.94842290946045,155.4988885982479,122.91686373399978
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:52:38,00:52:38,0.0,"59,151",balon afuera lateral,Rival,6.0,"159,150",,,,3158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,59.17028660044825,158.9436229656719,151.39337791357244,149.5210958788963
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:53:36,00:53:36,0.0,"26,134",largo,3,1.0,"113,20",,,,3216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,26.28719128095185,113.34870984661568,134.2783271455516,19.995409803646577
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:53:38,00:53:38,0.0,"100,14",corto,10,3.0,"174,10",,,,3218.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,99.82273301182248,173.7132250166529,14.39533261187782,10.205873395844488
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:53:46,00:53:46,0.0,"199,9",inteligente,11,10.0,"210,99",,,,3226.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,199.3786689478929,210.2203770051497,9.476090489278082,98.75512682122407
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,remate pie,,00:53:48,00:53:48,0.0,"215,67",media distancia,Rival,11.0,"262,71",,,,3228.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,214.73457467719788,261.77660519450325,66.51898713927393,71.04656493000296
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:53:49,00:53:49,0.0,"215,75",balon afuera fondo,Rival,11.0,"242,62",,,,3229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,214.7528980028742,242.25218161667067,74.89328190593895,62.21229549229447
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:54:55,00:54:55,0.0,"58,71",corto,1,2.0,"47,101",,,,3295.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,58.246631207580606,47.3892133902701,71.18348367707357,101.32551739400448
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:54:58,00:54:58,0.0,"45,74",corto,2,1.0,"85,19",,,,3298.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,44.53833402995915,85.46133637837553,74.02890844937406,18.918366784487198
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:55:04,00:55:04,0.0,"116,4",corto,Rival,2.0,"90,33",,,,3304.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,115.75845949694568,90.22810001741287,4.4340429928720475,33.10434400874895
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:55:04,00:55:04,0.0,"125,23",interceptado,,2.0,,,,,3304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,125.16291885563314,,22.99485260349826,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:55:07,00:55:07,0.0,"100,10",corto,1,2.0,"76,81",,,,3307.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,99.63925987649259,75.57246748124119,9.577758124820528,81.30345404071065
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:55:09,00:55:09,0.0,"18,89",medio,5,1.0,"98,65",,,,3309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,17.822681823114383,98.4902097916753,89.29444091197558,64.98204927187334
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:55:16,00:55:16,0.0,"87,143",corto,4,7.0,"101,123",,,,3316.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,87.41943448200995,101.2557281510275,142.98536990097028,122.83721839374833
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:55:19,00:55:19,0.0,"109,123",largo,11,4.0,"185,128",,,,3319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,108.6575050909543,185.07194075884416,122.61854411063767,128.04366951520853
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:56:01,00:56:01,0.0,"92,131",corto,6,10.0,"77,148",,,,3361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,92.10733057765637,77.03764893581885,130.75391056478884,147.5831819913499
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:56:03,00:56:03,0.0,"50,123",corto,1,6.0,"22,98",,,,3363.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,50.06173858981434,21.52806177418347,123.24546560938563,98.36028318755753
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:56:07,00:56:07,0.0,"24,88",largo,7,1.0,"109,125",,,,3367.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,23.902635063213857,108.54571951153456,88.00178599556128,125.09200937444012
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:56:08,00:56:08,0.0,"49,84",interceptado,7,1.0,"93,143",,,,3368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,49.319480036975364,93.41127434612993,84.08743678100768,142.55453378484367
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:56:56,00:56:56,0.0,"175,73",inteligente,4,11.0,"198,151",,,,3416.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,174.67521764216647,198.47867654178677,73.20610631928318,151.47862889329156
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:56:58,00:56:58,0.0,"268,153",centro aereo,7,4.0,"246,84",,,,3418.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,268.1017063514706,246.18491094028457,153.3644380675699,84.20449440556413
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:56:58,00:56:58,0.0,"268,145",interceptado,7,4.0,"231,82",,,,3418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,267.60077780818057,230.51781125073694,145.28097523979767,81.73267699139771
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:57:06,00:57:06,0.0,"202,88",medio,Rival,11.0,"240,100",,,,3426.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,202.38435946674016,240.4387926349065,88.39436141382333,99.7309682847395
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:57:07,00:57:07,0.0,"190,63",balon afuera fondo,Rival,11.0,"249,100",,,,3427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,189.5166717771329,248.9614374827125,62.971865710327734,100.20729691901485
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:57:55,00:57:55,0.0,"120,148",largo,9,8.0,"174,22",,,,3475.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,120.35468923936412,174.4747178200219,148.03198874243472,21.76192072480191
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:57:55,00:57:55,0.0,"120,140",interceptado,9,8.0,"145,17",,,,3475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,120.29602055300964,145.45925162753855,140.49644342985786,16.952813619310827
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,00:58:17,00:58:17,0.0,"108,37",hecha,,9.0,,,,,3497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,107.68343495495122,,37.04747678334728,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:58:50,00:58:50,0.0,"0,101",s arquero pie,6,1.0,"22,136",,,,3530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0.0,22.118630846609623,100.59310020450324,135.58809532574844
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:58:53,00:58:53,0.0,"7,100",corto,4,6.0,"22,128",,,,3533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.091664416847324,22.462561967815866,99.75204901540282,127.93527132285183
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:17,00:59:17,0.0,"95,136",largo,10,11.0,"214,90",,,,3557.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,95.02065384177885,213.95037225703018,135.52612342588114,89.81443816267469
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:59:17,00:59:17,0.0,"95,137",interceptado,10,11.0,"197,64",,,,3557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,95.00288065802344,196.55978594861946,136.71934084121165,64.07564119037377
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:27,00:59:27,0.0,"220,15",corto,3,10.0,"269,31",,,,3567.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,219.81321320954544,268.76954681715864,14.79228614953345,31.430764832593233
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:32,00:59:32,0.0,"197,29",corto,10,3.0,"196,13",,,,3572.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,197.39113586325217,195.87349233747094,28.941458042584124,13.238064913478237
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:59:32,00:59:32,0.0,"216,9",interceptado,,3.0,,,,,3572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,216.39136740690176,,8.772905711966235,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:44,00:59:44,0.0,"164,23",medio,6,8.0,"109,72",,,,3584.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,163.82544023658755,109.1592445259343,23.376682372470597,71.52640088195336
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:47,00:59:47,0.0,"178,74",medio,4,6.0,"176,148",,,,3587.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,178.21218217618087,176.00870259808724,74.2266965909893,147.66815761787186
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,00:59:53,00:59:53,0.0,"194,122",centro aereo,9,4.0,"231,69",,,,3593.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,193.64005958232696,231.19261806551555,122.29094785368103,69.2985209300976
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,00:59:54,00:59:54,0.0,"185,131",interceptado,,4.0,,,,,3594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,185.1314460513438,,130.8017104066822,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,01:00:05,01:00:05,0.0,"198,146",hecha,,11.0,,,,,3605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,198.23031650708663,,145.5658788467095,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:43,01:00:43,0.0,"113,130",corto,5,7.0,"101,138",,,,3643.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,112.82477335987065,101.3254326578155,129.7279761967063,138.1642199953483
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:44,01:00:44,0.0,"114,154",corto,8,5.0,"102,147",,,,3644.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,114.10686302743167,101.92846000663833,153.64442768752622,147.31883113694067
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:45,01:00:45,0.0,"121,128",corto,5,8.0,"81,136",,,,3645.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,121.10425829478685,80.80026934694462,127.5430438030045,135.54354017342752
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:45,01:00:45,0.0,"89,125",corto,10,5.0,"90,65",,,,3645.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,89.12101462244011,90.34707620699572,124.77349245386709,64.94331451200992
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:47,01:00:47,0.0,"112,84",corto,2,10.0,"80,66",,,,3647.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,111.59799273436481,80.24122444069403,83.73683997875308,66.48248128715684
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:49,01:00:49,0.0,"84,76",corto,10,2.0,"110,66",,,,3649.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,84.41573159889317,109.5174101251275,76.1445075520762,66.05061609122659
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,01:00:50,01:00:50,0.0,"79,77",interceptado,,2.0,,,,,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.79651517351328,,76.62287812697453,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:00:59,01:00:59,0.0,"63,91",corto,3,6.0,"103,25",,,,3659.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,63.025308065523376,103.09833530157215,90.91162457319687,24.988801635145006
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:01:02,01:01:02,0.0,"92,23",medio,9,3.0,"212,33",,,,3662.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,91.82578351447218,212.42318421397115,22.766647825650963,32.601301278804186
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,01:01:03,01:01:03,0.0,"93,18",interceptado,,3.0,,,,,3663.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,93.09415165539784,,17.63999344638367,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,falta,,01:01:16,01:01:16,0.0,"174,92",recibida,,11.0,,,,,3676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,173.84267496467766,,91.95961879756014,
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:02:20,01:02:20,0.0,"167,89",medio,1,4.0,"68,96",,,,3740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,166.948482817221,68.01506695861916,88.8597218899148,96.25260178312229
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,pase,,01:02:25,01:02:25,0.0,"52,98",largo,9,1.0,"219,61",,,,3745.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,51.56253982638637,218.51597904402567,98.3001245074089,61.18974908752595
2022/06/11,Temp2Fecha1,Gimnasia,15:10:13,17:32:38,perdida,,01:02:26,01:02:26,0.0,"53,62",interceptado,,1.0,,,,,3746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.839812023545015,,62.09081645104482,
