Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:33:33,00:33:33,0.0,,"246,40",9,11.0,,"203,96",corto,,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,202.5925516718617,246.31571411040466,96.40222967194228,40.035034349456055
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:33:38,00:33:38,0.0,,"217,27",10,9.0,,"245,40",corto,,2018.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,244.66965990475225,217.1323222808576,39.580089997633664,26.60620164928287
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:33:46,00:33:46,0.0,,,,10.0,,"267,22",hecha,,2026.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,267.32283879343845,,22.10567189507447,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:34:49,00:34:49,0.0,,,,9.0,,"177,131",hecha,,2089.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,177.3578317213885,,130.72331378311276,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:35:39,00:35:39,0.0,,,,7.0,,"193,156",offside,,2139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,192.6500144234458,,155.63680909417252,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:36:22,00:36:22,0.0,,,,8.0,,"109,87",recibida,,2182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108.93895862982298,,87.11801603415424,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:38:56,00:38:56,0.0,,"190,80",11,9.0,,"197,40",corto,,2336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,197.25066934976894,189.74250815938427,40.02344833087744,80.06853882235092
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:38:58,00:38:58,0.0,,"205,133",7,9.0,,"206,95",corto,,2338.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,205.96672764420583,204.5290328945308,95.46127339849765,133.3282133986729
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:39:00,00:39:00,0.0,,"237,95",9,7.0,,"206,138",corto,,2340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,206.30097517556513,236.56153207053976,138.17640289589082,95.25187681262665
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:41:39,00:41:39,0.0,,,,10.0,,"23,25",recibida,,2499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.23587588998802,,25.04251590526294,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:42:15,00:42:15,0.0,,"21,129",6,1.0,,"8,99",corto,,2535.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.926766556686346,20.731726323969646,98.53706197827424,128.6955956291753
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:42:21,00:42:21,0.0,,"29,98",1,6.0,,"8,162",corto,,2541.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.985431271601042,29.271669502383556,162.0,98.37579164024382
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:42:26,00:42:26,0.0,,"172,12",3,1.0,,"39,68",medio,,2546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,38.716869117359224,171.80936982888892,68.07245788006418,12.177523664631828
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:42:28,00:42:28,0.0,,"201,62",9,3.0,,"162,14",corto,,2548.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,161.83665469482798,200.8218945756209,13.983488492809943,61.532844394883085
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,00:42:28,00:42:28,0.0,,,,3.0,,"169,41",interceptado,,2548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169.42789302731634,,40.528215543457435,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:43:31,00:43:31,0.0,,"51,19",3,1.0,,"13,90",s arquero pie,,2611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,12.832640781699055,50.854667555060736,90.22278106886597,18.88898582686923
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:43:35,00:43:35,0.0,,"194,69",10,3.0,,"85,9",medio,,2615.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,84.95977738312436,193.71413358802005,8.609707320106942,68.91900111816415
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,00:43:38,00:43:38,0.0,,,,3.0,,"55,42",interceptado,,2618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,54.69621532373998,,41.83466887509464,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:44:08,00:44:08,0.0,,"78,80",1,2.0,,"68,9",corto,,2648.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,67.96005592068693,78.49614581996093,9.059908083675946,80.08344498765986
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:44:13,00:44:13,0.0,,"220,130",7,1.0,,"64,64",largo,,2653.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,64.39541595591433,219.5625265748967,64.22894807766606,129.74170758555601
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,00:44:16,00:44:16,0.0,,,,1.0,,"63,72",interceptado,,2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,62.63457935214917,,72.39491197321757,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,00:45:20,00:45:20,0.0,,,,2.0,,"113,78",recibida,,2720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,113.39473259834818,,78.15722903905359,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:46:22,00:46:22,0.0,,"51,87",1,5.0,,"74,144",corto,,2782.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,73.53581880575499,51.36301271232442,144.30046725363619,87.41475329062231
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,00:46:30,00:46:30,0.0,,"215,143",7,1.0,,"72,66",medio,,2790.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,72.35565942857639,215.15015121071025,66.40984531679001,142.55289946961744
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,00:46:30,00:46:30,0.0,,,,1.0,,"63,90",interceptado,,2790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,63.21801705885749,,89.74988798226107,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,tarjeta,,00:48:18,00:48:18,0.0,,,,11.0,,"239,102",amarilla,,2898.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,238.63065768849947,,102.38950954137147,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:04:11,01:04:11,0.0,,,,4.0,,"96,125",recibida,,3851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95.60199409477123,,124.53002184056339,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:04:47,01:04:47,0.0,,"245,93",9,11.0,,"252,82",corto,,3887.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,251.71210153905486,245.34018240404416,81.56578421165783,93.36581549969722
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:04:49,01:04:49,0.0,,"247,82",Rival,9.0,,"261,86",corta distancia,,3889.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,261.01338894200154,246.60760525524546,86.4467197438439,81.83449733811354
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,gol,,01:04:50,01:04:50,0.0,,,,9.0,,"249,99",directa,,3890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,249.22564145770997,,98.8091943590891,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:06:28,01:06:28,0.0,,,,3.0,,"191,19",hecha,,3988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190.64689602603707,,19.14769554907266,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:07:07,01:07:07,0.0,,,,7.0,,"177,63",hecha,,4027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,176.83676179848328,,62.892111868684076,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:08:17,01:08:17,0.0,,"109,121",4,1.0,,"22,83",s arquero pie,,4097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.0,22.361071087316954,108.90709992520519,82.97059303666114,120.75315117093601
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:08:23,01:08:23,0.0,,,,4.0,,"90,125",hecha,,4103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,90.15523759368018,,124.95739305892074,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,arquero,,01:10:39,01:10:39,0.0,,,,1.0,Bueno,"18,162",salvada/atajada,,4239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,17.968968993780084,,162.0,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:10:47,01:10:47,0.0,,"208,142",8,1.0,,"8,87",s arquero pie,,4247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,7.653348729728203,208.19756849513956,87.23727139114598,142.0787548809875
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:10:49,01:10:49,0.0,,,,1.0,,"4,80",interceptado,,4249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.430801614703855,,80.08418466128202,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:13:03,01:13:03,0.0,,,,7.0,,"146,130",recibida,,4383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146.4192611911985,,130.1902068211758,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,remate pie,,01:13:42,01:13:42,0.0,,"260,62",Rival,9.0,,"254,91",corta distancia,,4422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,253.58236154963203,259.5843950674559,91.27669651783562,61.945390059571736
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:13:42,01:13:42,0.0,,,,9.0,,"218,100",balon afuera fondo,,4422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,218.40347710395386,,99.76556634673304,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:14:02,01:14:02,0.0,,"100,155",10,4.0,,"111,153",corto,,4442.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,111.42073962490333,99.9416095557513,152.98305359790712,154.89042662270043
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:14:07,01:14:07,0.0,,"215,90",11,10.0,,"147,68",corto,,4447.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,146.5771955798213,215.1748646677505,68.15285423735757,89.8053682742551
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:14:07,01:14:07,0.0,,,,10.0,,"153,83",interceptado,,4447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,153.10657304122793,,83.19802036586148,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:14:13,01:14:13,0.0,,"167,71",10,8.0,,"118,95",corto,,4453.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,118.46667727629416,166.97211667502233,94.56471045032099,70.79299848495242
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:14:23,01:14:23,0.0,,,,6.0,,"23,25",recibida,,4463.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23.2300427033775,,24.82691987278639,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:16:22,01:16:22,0.0,,,,9.0,,"236,44",offside,,4582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,236.29493097101178,,43.95234820509907,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:17:24,01:17:24,0.0,,"31,41",2,1.0,,"2,95",s arquero pie,,4644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.5822885612811213,30.92831975737235,94.85955743127099,40.908631647915726
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:17:31,01:17:31,0.0,,"147,14",10,2.0,,"87,25",corto,,4651.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,87.46824028700456,146.61188792630134,25.248045278884977,13.941154522462561
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:17:30,01:17:30,0.0,,,,2.0,,"86,12",interceptado,,4650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,86.44886594266058,,11.752886099142719,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:20:16,01:20:16,0.0,,"126,11",10,5.0,,"65,37",corto,,4816.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,65.31045788457786,126.16348311847764,37.12654977109382,11.3600895204853
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:20:40,01:20:40,0.0,,"33,70",6,2.0,,"6,26",corto,,4840.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.403093456838469,33.44404691009203,25.752380562057887,69.68009396960781
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:20:46,01:20:46,0.0,,"219,153",7,6.0,,"61,160",medio,,4846.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,61.07859954420808,219.00011093189406,159.6664251100268,153.14145592728323
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:20:48,01:20:48,0.0,,,,6.0,,"82,127",interceptado,,4848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81.75802341571885,,126.71349019306446,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:21:12,01:21:12,0.0,,"199,76",11,7.0,,"140,153",corto,,4872.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,140.37016111070332,198.87706536529362,153.07181315020404,76.497098898017
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,perdida,,01:21:15,01:21:15,0.0,,,,7.0,,"152,138",interceptado,,4875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.39535353450037,,138.4861938240809,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,falta,,01:21:49,01:21:49,0.0,,,,8.0,,"123,83",recibida,,4909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.85117057643453,,83.37821588113917,
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:23:39,01:23:39,0.0,,"26,61",2,1.0,,"0,75",s arquero pie,,5019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0,25.79944206979077,74.69096112646633,60.829068995621114
2022/07/24,pases barracas central ,Barracas,13:43:45,15:43:30,pase,,01:23:42,01:23:42,0.0,,"74,4",3,2.0,,"17,34",corto,,5022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,16.757394555580536,73.77179562832991,34.164342320354635,4.103468251938089
