,Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Calificaciondelevento,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
404,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"4,150",8,4.0,"47,155",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,46.831192190978925,3.7172057233525955,155.02840418309276,150.1874638207454
405,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"24,162",8,4.0,"51,150",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,51.449844035978664,23.780166188969826,150.1802669911854,162.0
406,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"27,162",8,4.0,"60,151",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,59.603376895387896,26.57250329423754,151.44502086039915,162.0
407,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"98,135",2,1.0,"6,101",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,5.953698676468642,98.37561216732355,101.23256392113504,134.57486501618928
408,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"92,147",2,1.0,"10,83",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.295078362419112,92.24887462894677,83.27899215473784,146.7185820254371
409,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"107,127",2,1.0,"13,94",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.398154506944,106.7023874108976,93.63070240225521,126.71250805862414
410,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"91,139",2,1.0,"13,123",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.774428249944485,91.44685068446347,122.70896474203424,139.2027279868913
411,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"115,127",2,1.0,"18,129",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,17.54902878194035,115.4663574346512,128.91012712593474,126.97160094887722
412,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"97,138",2,1.0,"14,116",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,14.194927897043236,96.51990658851999,115.68793106270766,137.5232642492588
413,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"124,130",2,1.0,"65,154",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,64.88742817106751,123.59375555101443,153.96344944494837,130.35442788121847
414,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,146",2,1.0,"66,126",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,65.90895173567048,110.0707227783523,125.72897854053065,146.2188299390257
415,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"106,145",2,1.0,"54,134",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,54.377945182037244,105.84383822883122,133.58844703358014,145.20038156411456
416,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"98,142",2,2.0,"14,63",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.837064099307693,97.93171165815644,62.723654011129106,142.00446789021362
417,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"123,133",2,2.0,"22,85",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,21.896304800302996,123.15202751623914,85.01599006345909,133.21806356452137
418,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"123,132",2,2.0,"6,79",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,6.06536045199633,122.86968606776648,78.57308316495012,131.59474919909326
419,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"117,122",2,2.0,"2,122",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1.7211169662677506,116.7135283619653,122.42917384831377,122.31091924115805
420,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"108,152",2,2.0,"40,135",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,40.19256756374715,108.11595362556905,135.20349668603035,151.768964660224
421,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"106,149",2,2.0,"18,121",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,18.239900478279292,105.5024810176788,120.62395678641215,148.64413404671993
422,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"86,149",2,2.0,"53,121",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,53.37201414765325,85.87108023925745,121.17776998518355,149.35362168926233
423,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,124",2,2.0,"60,140",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,60.227771237405584,110.46702625635,140.05822951550465,123.62960686461552
424,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"113,122",2,2.0,"78,130",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,78.35876880000855,113.02738516698359,129.65920866777316,122.45124041820532
425,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,154",2,4.0,"0,93",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,110.40158205257679,93.34656770389168,154.1287028180654
426,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"125,148",2,4.0,"10,85",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9.757235030460645,124.58947353861709,84.91008194049274,148.29978083268196
427,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"89,124",2,4.0,"30,91",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,30.258626923515358,88.97916062656317,90.80277945251471,123.69912846327333
428,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"87,147",2,4.0,"40,135",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,40.08921513265407,86.52038947907369,135.40230311871085,147.09991565646533
429,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"104,121",2,4.0,"30,97",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,29.63808743472127,104.28309350852398,97.15075674721771,121.44256177566439
430,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"121,151",2,4.0,"13,131",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.009063895184102,121.16909512467019,130.7175931069414,150.79670431248468
431,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"111,148",2,4.0,"68,123",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,68.38307983147601,111.35691876089344,122.5724207466596,147.9227513661535
432,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"98,150",2,4.0,"73,150",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,73.44128703562896,97.61897682978154,150.0513815144199,149.58677687824692
433,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,141",2,4.0,"82,144",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,81.75971442439013,110.34503708504103,144.02078007265766,140.72624294089331
434,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"90,145",4,1.0,"0,91",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,89.6064815282208,91.29018511297967,145.03079983270464
435,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"93,139",4,1.0,"20,101",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,20.32012278650636,93.18970758364996,101.4134603495049,139.37364491145505
436,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"115,152",4,1.0,"13,80",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.200882813864006,115.21306185287794,79.51660139607928,152.32158453559168
437,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"91,155",4,1.0,"13,136",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.056870176713055,90.61945472880748,135.77518633163044,154.67640569335873
438,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"89,135",4,1.0,"10,99",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.105745620568602,88.59885160306405,98.81504553063223,134.97100081663854
439,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"92,146",4,1.0,"37,118",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,37.32796627437159,91.54162654624014,117.6296319439839,145.52744465718706
440,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"109,152",4,1.0,"68,142",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,67.90745048862648,109.05614980425966,142.4682119371465,151.96796068431718
441,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"121,146",4,1.0,"60,132",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,59.94365119348957,120.7097570569827,131.91029710867087,146.24964647792808
442,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"104,120",4,1.0,"67,157",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,67.06720970046331,104.36816620204512,157.46290463497704,120.48329219360478
443,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"93,144",4,2.0,"5,86",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,5.020977173927179,93.45058076313916,86.34570875725026,144.46612173137734
444,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"120,134",4,2.0,"0,79",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0,119.70174722005132,79.20393607225141,133.79652298264887
445,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"111,144",4,2.0,"27,91",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,26.63508642972571,110.77721380979362,90.68041273368272,143.80385186853613
446,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"92,152",4,2.0,"29,124",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,28.664745661703396,92.30853142825498,124.18721135241107,152.40585623430792
447,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"109,140",4,2.0,"29,128",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,29.092960413719,108.73033870768235,127.71457362444484,140.46578284812756
448,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,128",4,2.0,"7,113",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,7.493983043005338,110.11716679116071,112.9753933335625,127.88825742370787
449,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"95,131",4,2.0,"73,141",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,73.21168069839084,94.81315835253083,140.53081894953033,130.9552419774709
450,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"87,144",4,2.0,"54,122",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,54.061110459362325,86.55000631890806,121.88277826369318,143.55790479500462
451,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"108,121",4,2.0,"65,134",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,65.46593681454723,107.70682317822583,134.1649184724457,121.0325803770179
452,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"110,158",4,4.0,"2,101",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0899502243165493,109.88992007030956,100.979492624474,157.68832468937012
453,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"85,126",4,4.0,"8,95",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,7.729483459225246,85.01419934446966,95.48174030300808,126.34501819517864
454,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"115,136",4,4.0,"15,98",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,14.60260205363754,114.55583359681964,98.2181098560273,136.49912610199928
455,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"122,125",4,4.0,"6,119",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,5.624063316300351,121.5698661566168,118.5528312945031,125.31825761813266
456,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"103,151",4,4.0,"10,132",medio,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.21326098341991,103.28237048737495,132.1328420415208,150.51535073228348
457,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"86,130",4,4.0,"10,128",corto,,2209.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.498602990613815,85.54427240107727,128.0521394542868,129.84746763694494
458,2022/03/05,Huracan,primer tiempo,14:32:28,16:49:21,pase,,00:36:49,00:37:00,11.414000000000001,,"123,121",4,4.0,"82,123",s arquero mano,,2209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,82.27659590271593,123.43882146991345,123.19386850520975,121.0948155474804
