Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:42:56,01:42:56,0.0,,"249,34",9,5.0,"204,24",corto,,6176.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,204.15194510612764,248.5022875057971,24.41108406437603,33.62301075142359
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:43:02,01:43:02,0.0,,,,9.0,"261,16",robo,,6182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,261.2488658657491,,16.09311166275345,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:43:12,01:43:12,0.0,,"164,157",8,7.0,"168,125",corto,,6192.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,168.06797967738973,164.19026032001443,124.75647940050679,156.80679884916395
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:43:37,01:43:37,0.0,,"186,147",4,10.0,"203,151",corto,,6217.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,203.26106716036725,185.72482050602292,150.82492259833828,147.35866811501896
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:43:39,01:43:39,0.0,,,,4.0,"208,131",interceptado,,6219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,207.92305121789548,,131.45514633986966,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:45:11,01:45:11,0.0,,,,8.0,"50,137",recibida,,6311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.146199958296464,,137.33762893762625,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:46:22,01:46:22,0.0,,,,6.0,"158,136",hecha,,6382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,157.83782356935126,,136.2237200821884,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:48:19,01:48:19,0.0,,"168,99",10,1.0,"15,85",s arquero pie,,6499.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.0,15.188990900692552,167.6005004251822,85.12546009919578,99.31355731234983
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:48:23,01:48:23,0.0,,,,1.0,"0,79",interceptado,,6503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,78.71588742764644,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:51:40,01:51:40,0.0,,,,5.0,"207,21",hecha,,6700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,206.78667969507427,,20.58922700712305,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:54:01,01:54:01,0.0,,"184,157",9,5.0,"144,126",corto,,6841.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,144.01865356808378,184.16239227403324,126.20201538669558,156.67134984429217
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:54:04,01:54:04,0.0,,"142,134",4,9.0,"142,127",corto,,6844.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,142.09866440333664,142.4883750180744,127.0320596485716,134.16880990152393
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,01:54:08,01:54:08,0.0,,"217,153",9,4.0,"174,134",corto,,6848.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,173.76703254763962,216.5541791342747,133.6425978442893,153.48510667845125
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,01:54:08,01:54:08,0.0,,,,4.0,"152,124",interceptado,,6848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.0775019073587,,123.6310663281194,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,sustitucion,,01:53:45,01:53:45,0.0,,,,,,,,6825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:57:34,01:57:34,0.0,,,,9.0,"171,2",recibida,,7054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170.9542774679072,,2.1997566296054707,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,01:59:26,01:59:26,0.0,,,,7.0,"77,134",hecha,,7166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.6896703569573,,134.07435076860594,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,tarjeta,,01:59:26,01:59:26,0.0,,,,7.0,"81,138",amarilla,,7166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81.07291161490022,,138.40040801907705,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:00:16,02:00:16,0.0,,"66,150",11,9.0,"119,144",corto,,7216.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,118.53730221764599,66.06803421295879,143.88434793002148,149.77002509429383
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:00:19,02:00:19,0.0,,"52,156",11,9.0,"64,137",corto,,7219.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,64.03513279136696,52.27696468856495,137.24331390331517,156.04403845566543
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:00:19,02:00:19,0.0,,,,9.0,"73,136",interceptado,,7219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,73.02225238851761,,135.9909250892196,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:01:37,02:01:37,0.0,,"105,151",11,8.0,"13,136",medio,,7297.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.839427683315844,104.59616015716622,135.69857419629125,151.48033862188433
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:01:42,02:01:42,0.0,,"83,133",5,11.0,"96,158",corto,,7302.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,96.25521444215025,83.12080759695516,157.80506513710142,132.51548487181645
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:01:43,02:01:43,0.0,,"111,135",11,5.0,"72,139",corto,,7303.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,71.63401715142253,111.24238897281924,138.50472681483896,135.3549566501706
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:01:52,02:01:52,0.0,,"226,87",9,11.0,"189,143",medio,,7312.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,188.64029469875345,226.07135037755955,143.4899526894598,87.14109361313871
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,remate cabeza,,02:01:51,02:01:51,0.0,,,,9.0,"226,61",facil,,7311.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,225.556498516563,,60.650369122540326,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,gol,,02:01:51,02:01:51,0.0,,,,9.0,"247,86",directa,,7311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,246.54439479831035,,85.819900566456,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,02:04:05,02:04:05,0.0,Media,,,1.0,"3,76",salvada/atajada,,7445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2.8767185322409397,,76.3547435714872,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:04:17,02:04:17,0.0,,,,3.0,"48,17",s arquero mano,,7457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.290859880884625,,16.86331110630413,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:04:21,02:04:21,0.0,,"177,19",18,3.0,"48,27",largo,,7461.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,48.16984273927851,177.46764182347212,27.261389859774766,18.964495381046568
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:04:22,02:04:22,0.0,,,,3.0,"78,37",interceptado,,7462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.15037704675893,,37.430783839599506,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,sustitucion,,02:05:34,02:05:34,0.0,,,,,,,,7534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:07:42,02:07:42,0.0,,"154,22",8,1.0,"0,69",s arquero pie,,7662.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.0,0.0,153.6066638634262,69.15068871843819,22.248170373784674
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:07:42,02:07:42,0.0,,,,1.0,"0,64",interceptado,,7662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,63.89373642569299,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,remate pie,,02:09:34,02:09:34,0.0,,"253,95",Rival,11.0,"243,92",corta distancia,,7774.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,242.6867929701299,252.64736013601797,91.89184439197618,95.02652003103483
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:09:35,02:09:35,0.0,,,,11.0,"227,69",balon afuera fondo,,7775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,226.8486708245289,,68.50669620276146,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:11:25,02:11:25,0.0,,"181,101",5,1.0,"21,99",s arquero pie,,7885.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.0,21.353791359510225,180.8180174717479,98.58792029858775,100.8949265023277
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:11:25,02:11:25,0.0,,,,1.0,"0,79",interceptado,,7885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,78.95778861928441,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,falta,,02:12:39,02:12:39,0.0,,,,9.0,"202,18",offside,,7959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201.66781197035618,,18.347588250789514,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,02:13:13,02:13:13,0.0,Dificil,,,1.0,"9,72",salvada/atajada,,7993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,8.976026164910529,,71.74500466737976,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,arquero,,02:13:56,02:13:56,0.0,Facil,,,1.0,"16,99",salvada/atajada,,8036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,16.225362751146903,,98.70051686253197,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:14:28,02:14:28,0.0,,"171,39",3,5.0,"150,68",corto,,8068.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,150.44987296165377,171.39639717438445,68.05239740414353,38.940642785745645
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:14:35,02:14:35,0.0,,,,3.0,"148,4",interceptado,,8075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,148.43803275757037,,4.3058058096043865,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,sustitucion,,02:14:59,02:14:59,0.0,,,,,,,,8099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,sustitucion,,02:15:19,02:15:19,0.0,,,,,,,,8119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:16:26,02:16:26,0.0,,"222,19",22,1.0,"20,102",s arquero pie,,8186.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.0,20.01499536776895,222.4146101708404,101.87031697544168,18.68967529283073
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:16:29,02:16:29,0.0,,,,22.0,"208,28",robo,,8189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,208.36019416554734,,27.703454445901833,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,remate cabeza,,02:17:00,02:17:00,0.0,,,,22.0,"252,96",facil,,8220.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,252.10809435195603,,95.89293357726717,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:17:00,02:17:00,0.0,,,,22.0,"246,84",balon afuera fondo,,8220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,245.76791911248287,,84.12670038448158,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:19:10,02:19:10,0.0,,"142,69",22,1.0,"0,83",s arquero pie,,8350.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.0,0.0,142.00137402648429,82.62726232495066,69.23121051989786
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:19:10,02:19:10,0.0,,,,22.0,"153,67",robo,,8350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.56960305057396,,67.3662180896523,
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:19:33,02:19:33,0.0,,"64,150",4,11.0,"53,141",corto,,8373.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,52.812111759851994,63.9982479649277,140.92037612281018,150.40746648364802
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:19:36,02:19:36,0.0,,"105,139",11,4.0,"69,134",medio,,8376.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,68.72702412860727,104.75952420455792,134.2418458477864,138.88020223127114
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:19:41,02:19:41,0.0,,"140,162",13,11.0,"220,131",corto,,8381.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,219.57802223017387,140.15348568855111,130.5567057542389,161.98812439459468
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,pase,,02:19:44,02:19:44,0.0,,"205,74",22,13.0,"141,153",medio,,8384.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,141.32688936258316,204.70222296684867,152.79199576028256,73.70976145127202
2022/05/29,River Semifinal,completo,18:28:07,21:01:17,perdida,,02:19:44,02:19:44,0.0,,,,13.0,"158,140",interceptado,,8384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,157.99202673261902,,139.61269610426507,
