Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.inicial,Subevento,Jugador.2,Jugador.1,coord.final,Calificaciondelevento,Dificultad,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pelota parada,,00:43:37,00:43:37,0.0,"170,149",lateral largo,10,4.0,"198,143",,,,2617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,170.38327483834505,198.226172177785,148.72985831750395,142.70509499272214
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,00:43:43,00:43:43,0.0,"154,157",disputa suelo,,4.0,,,,,2623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,153.7539876134486,,157.48815126672605,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:43:44,00:43:44,0.0,"148,157",interceptado,,4.0,,,,,2624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.79429014459953,,157.02409593926947,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,arquero,,00:44:37,00:44:37,0.0,"0,67",salida aerea,,1.0,,Bueno,,,2677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,66.91411416902076,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:46:15,00:46:15,0.0,"56,66",largo,9,2.0,"175,101",,,,2775.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,55.63255936345986,174.66348407292372,65.86821708248995,100.87317487706642
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:47:25,00:47:25,0.0,"9,76",s arquero pie,9,1.0,"150,74",,,,2845.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9.419790330421275,150.4245930835064,76.36241062834681,73.9649657578177
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:47:28,00:47:28,0.0,"3,87",interceptado,9,1.0,"172,96",,,,2848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,3.303186363235902,172.29154497717934,86.50483636157497,96.36540276848606
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pelota parada,,00:47:41,00:47:41,0.0,"166,136",lateral corto,7,4.0,"175,135",,,,2861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,165.63140662714835,174.75693288021205,136.29679574444594,135.03700354091876
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:47:43,00:47:43,0.0,"164,132",corto,4,7.0,"166,156",,,,2863.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,163.84340252624816,165.5571769448172,132.43047958086515,155.69253599205027
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:47:46,00:47:46,0.0,"177,128",corto,2,4.0,"85,123",,,,2866.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,177.0373834810261,84.72805803341407,128.3779300632732,122.76017673402997
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:47:50,00:47:50,0.0,"61,124",corto,1,2.0,"43,65",,,,2870.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,60.628299736492835,42.69437221543027,123.5904751420316,64.90156900751045
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:47:54,00:47:54,0.0,"27,65",largo,9,1.0,"197,86",,,,2874.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,26.796733135744546,197.4327423912707,65.0717622690558,85.59549561394634
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:47:56,00:47:56,0.0,"30,100",interceptado,9,1.0,"217,96",,,,2876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,29.72402701784101,217.0565412923292,100.0613914160003,96.4492203734408
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:47:57,00:47:57,0.0,"201,93",encontrada,,7.0,,,,,2877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,201.33287485606434,,92.8514707648238,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:48:02,00:48:02,0.0,"240,153",centro aereo,10,7.0,"237,74",,,,2882.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,239.9026887438788,236.8278709273878,153.15770323004145,74.41931539327577
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:48:03,00:48:03,0.0,"245,162",interceptado,10,7.0,"222,87",,,,2883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,244.56199828101177,221.52682868682328,162.0,87.38845849169739
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:49:03,00:49:03,0.0,"42,88",encontrada,,6.0,,,,,2943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42.02143421808667,,88.06061577618931,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,despeje,,00:49:05,00:49:05,0.0,"21,71",despeje,,6.0,,,,,2945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.764101413642766,,71.34793507325196,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:50:20,00:50:20,0.0,"62,33",duelo,,3.0,,,,,3020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.88125677295399,,33.138631693334695,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:50:39,00:50:39,0.0,"41,14",intercepcion,,10.0,,,,,3039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,41.008155705222464,,13.889209511321486,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:50:45,00:50:45,0.0,"22,25",largo,7,10.0,"177,159",,,,3045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,21.57170005624795,177.1589604205172,25.376134098338003,158.61805169435826
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:50:47,00:50:47,0.0,"20,36",error tecnico,7,10.0,"161,146",,,,3047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,19.856616788756185,160.58935430496868,35.80083856514478,145.69353474656978
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,despeje,,00:51:07,00:51:07,0.0,"42,99",despeje,,3.0,,,,,3067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,41.536522931313556,,98.77814247408455,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:51:12,00:51:12,0.0,"21,82",balon afuera lateral,,3.0,,,,,3072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.375498461882948,,82.01665664794908,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:51:26,00:51:26,0.0,"28,130",corto,7,4.0,"66,125",,,,3086.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,28.454107455621152,66.22764140749452,130.02242982648568,125.45993501212352
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:51:26,00:51:26,0.0,"39,122",interceptado,7,4.0,"53,147",,,,3086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,39.260712430107674,52.760559953310334,121.72818757796118,147.3231264745257
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:51:39,00:51:39,0.0,"39,59",intercepcion,,6.0,,,,,3099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,38.590134894464285,,59.070523900052216,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:51:40,00:51:40,0.0,"38,47",balon afuera lateral,,6.0,,,,,3100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.95664723789786,,46.87705555872472,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,00:51:47,00:51:47,0.0,"58,38",disputa suelo,,8.0,,,,,3107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,58.336074969741404,,38.39393285479516,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:51:48,00:51:48,0.0,"70,6",medio,10,8.0,"90,10",,,,3108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,69.73179890005589,90.02506860046168,5.950353266952739,9.60970338614074
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,00:51:53,00:51:53,0.0,"125,37",recibida,,10.0,,,,,3113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,124.94128700517498,,37.44205924537519,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:52:18,00:52:18,0.0,"103,23",largo,11,6.0,"200,36",,,,3138.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,103.18682634195905,200.45120547647667,22.90485956135747,36.23303148663357
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:52:21,00:52:21,0.0,"186,21",robo,,11.0,,,,,3141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,186.39357243927967,,21.323606452477897,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,00:52:24,00:52:24,0.0,"96,26",aereo,,6.0,,,,,3144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96.12107064938849,,25.66997211998845,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:52:30,00:52:30,0.0,"120,24",interceptado,9,6.0,"149,86",,,,3150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,119.67970819028787,149.44561569324532,24.4896467903486,85.8304225214651
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:53:11,00:53:11,0.0,"38,122",intercepcion,,4.0,,,,,3191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.62684251033356,,121.68166981163749,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:53:12,00:53:12,0.0,"31,113",medio,9,4.0,"64,72",,,,3192.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,30.85308961078222,64.34473817028473,112.69996719810578,71.52747593166727
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:53:14,00:53:14,0.0,"78,67",corto,10,9.0,"112,84",,,,3194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,77.8112500660564,111.86291018698736,67.24800038020028,84.03592617035241
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,00:53:22,00:53:22,0.0,"116,88",recibida,,10.0,,,,,3202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,115.50219461039707,,88.28512358280742,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:53:46,00:53:46,0.0,"110,78",largo,7,6.0,"189,137",,,,3226.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,109.6862274970031,188.79971088301158,78.12725253424628,137.3988889287554
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:53:47,00:53:47,0.0,"100,87",interceptado,7,6.0,"212,157",,,,3227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,100.47895719507451,211.87956156968156,86.77169004911752,157.39600996166237
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,arquero,,00:54:18,00:54:18,0.0,"13,78",remate no atajable,,1.0,,,,,3258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.71330859816712,,78.14055638681772,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,00:55:51,00:55:51,0.0,"172,79",hecha,,7.0,,,,,3351.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171.50285392757183,,79.0665070855221,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:56:08,00:56:08,0.0,"40,89",intercepcion,,3.0,,,,,3368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39.62164333134214,,88.58954678536611,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,duelo,,00:56:13,00:56:13,0.0,"148,81",gambeta a favor,,9.0,,,,,3373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,147.62910184408867,,81.06122480777069,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,remate pie,,00:56:21,00:56:21,0.0,"217,85",media distancia,,9.0,,,,,3381.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,217.1162001876835,,85.1546809350325,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:56:22,00:56:22,0.0,"214,90",balon afuera fondo,,9.0,,,,,3382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,214.19921591352528,,89.87645871415637,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,arquero,,00:57:35,00:57:35,0.0,"48,86",salida aerea,,1.0,,Bueno,,,3455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,48.44858840118603,,85.65192296484321,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:57:58,00:57:58,0.0,"13,97",largo,9,1.0,"206,93",,,,3478.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,13.156246217948617,205.80680089940367,97.49523219763611,92.8026808633451
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:58:00,00:58:00,0.0,"21,65",interceptado,9,1.0,"213,80",,,,3480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,20.575219874412163,213.21924566664683,64.64916482537423,80.06506032425746
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,recuperacion,,00:58:02,00:58:02,0.0,"170,9",intercepcion,,3.0,,,,,3482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,170.124836360457,,8.936227517982744,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:58:06,00:58:06,0.0,"176,99",corto,5,8.0,"143,67",,,,3486.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,175.80233822068462,143.06219486827757,99.11799381095298,67.48914880754272
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,perdida,,00:58:09,00:58:09,0.0,"189,64",robo,,5.0,,,,,3489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,188.7292530806954,,63.81945329066705,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,00:58:38,00:58:38,0.0,"78,96",recibida,,11.0,,,,,3518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.41323463579738,,96.46873596958656,
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:59:00,00:59:00,0.0,"64,62",largo,10,1.0,"222,90",,,,3540.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,64.30462066175185,221.96293570381656,62.21614714086476,90.23230515912414
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,pase,,00:59:01,00:59:01,0.0,"188,95",corto,5,10.0,"156,78",,,,3541.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,188.47561222189,155.6184303587284,94.58356736982293,78.06821993050012
2022/04/05,Velez,VELEZ RESERVA,20:18:22,22:53:32,falta,,00:59:04,00:59:04,0.0,"173,73",recibida,,5.0,,,,,3544.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,172.9850359527751,,72.9194838426447,
