Equipo,tiempo,Minuto.video,Evento,Subevento,Jugador.1,Jugador.2,coord.inicial,coord.final,partido,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,Temporada,Partido,Numero_jugador,Apellido,Estado
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion aereo,18.0,,"84,97",,Sarmiento,6094.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,18.0,Trombini,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral corto,3.0,9,"243,8","267,3",Sarmiento,6124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,interceptado,3.0,9,"268,1","235,23",Sarmiento,6125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion aereo,2.0,,"161,25",,Sarmiento,6130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,2.0,Flores,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,balon afuera fondo,7.0,,"244,7",,Sarmiento,6137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,encontrada,3.0,,"99,16",,Sarmiento,6176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,interceptado,3.0,,"259,20",,Sarmiento,6202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion anticipo,2.0,,"60,34",,Sarmiento,6219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,2.0,Flores,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,tiro libre,3.0,6,"190,11","226,92",Sarmiento,6286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,atajada,6.0,,"255,73",,Sarmiento,6287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,disputa suelo,4.0,,"13,162",,Sarmiento,6327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,robo,4.0,,"28,144",,Sarmiento,6327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral corto,3.0,5,"171,21","151,3",Sarmiento,6349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,2.0,,"29,32",,Sarmiento,6449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,2.0,Flores,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral largo,3.0,9,"15,10","87,26",Sarmiento,6471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,9.0,,"82,28",,Sarmiento,6472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,9.0,Guzman,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,encontrada,3.0,,"46,62",,Sarmiento,6516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,intercepcion aereo,3.0,9,"83,79","167,34",Sarmiento,6522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,5.0,,"74,25",,Sarmiento,6539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,5.0,Amato,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral largo,3.0,23,"50,24","145,14",Sarmiento,6577.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,intercepcion aereo,3.0,23,"66,30","162,14",Sarmiento,6578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion anticipo,4.0,,"108,64",,Sarmiento,6581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral corto,3.0,23,"231,22","243,23",Sarmiento,6614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,gambeta a favor,7.0,,"254,22",,Sarmiento,6618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,7.0,,"257,17",,Sarmiento,6626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion anticipo,18.0,,"89,99",,Sarmiento,6709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,18.0,Trombini,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,error tecnico,23.0,,"177,88",,Sarmiento,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion,6.0,,"15,139",,Sarmiento,6773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,gambeta a favor,7.0,,"212,146",,Sarmiento,6788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,7.0,,"191,148",,Sarmiento,6789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,disputa suelo,3.0,,"23,18",,Sarmiento,6807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,robo,3.0,,"25,18",,Sarmiento,6807.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,disputa suelo,23.0,,"150,85",,Sarmiento,6823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,23.0,,"167,67",,Sarmiento,6824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,disputa suelo,4.0,,"51,160",,Sarmiento,6837.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,robo,4.0,,"57,143",,Sarmiento,6837.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,balon afuera lateral,4.0,,"102,146",,Sarmiento,6843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion aereo,3.0,,"67,26",,Sarmiento,6886.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,tiro libre,3.0,16,"251,7","253,96",Sarmiento,6953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,3.0,T. Nuñez,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,balon afuera fondo,4.0,,"232,110",,Sarmiento,6968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,5.0,,"30,6",,Sarmiento,7030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,5.0,Amato,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,aereo,9.0,,"152,70",,Sarmiento,7055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,9.0,Guzman,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,9.0,,"156,98",,Sarmiento,7056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,9.0,Guzman,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion anticipo,16.0,,"98,97",,Sarmiento,7058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,16.0,J. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,duelo,aereo,23.0,,"162,83",,Sarmiento,7075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,interceptado,5.0,,"223,25",,Sarmiento,7095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,5.0,Amato,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion anticipo,16.0,,"95,149",,Sarmiento,7132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,16.0,J. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,atajada,23.0,,"257,76",,Sarmiento,7143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,18.0,,"117,85",,Sarmiento,7181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,18.0,Trombini,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,tiro libre,6.0,Rival,"106,121","257,157",Sarmiento,7238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,intercepcion aereo,6.0,13,"114,122","243,149",Sarmiento,7238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion,7.0,,"207,150",,Sarmiento,7245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,7.0,Arango,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,balon afuera fondo,13.0,,"248,159",,Sarmiento,7253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,13.0,Ojeda,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,4.0,,"15,151",,Sarmiento,7289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,lateral largo,4.0,Rival,"29,160","79,123",Sarmiento,7307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,interceptado,4.0,,"21,153",,Sarmiento,7309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,duelo,23.0,,"101,132",,Sarmiento,7311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,pelota parada,tiro libre,6.0,Rival,"87,136","197,137",Sarmiento,7344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,intercepcion aereo,6.0,13,"116,130","198,121",Sarmiento,7345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,6.0,Burdisso,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,encontrada,4.0,,"163,161",,Sarmiento,7349.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,4.0,Caccace,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,error tecnico,18.0,,"207,82",,Sarmiento,7369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,18.0,Trombini,Suplente
Estudiantes,SARMIENTO_ACCIONESFINAL,10,recuperacion,intercepcion aereo,2.0,,"86,23",,Sarmiento,7381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,2.0,Flores,Titular
Estudiantes,SARMIENTO_ACCIONESFINAL,10,perdida,duelo,23.0,,"203,7",,Sarmiento,7389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temp 02-2022,Sarmiento,23.0,M. Ascacibar,Suplente
