Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:28,00:18:28,0.0,"90,137",2,10.0,,"107,125",corto,,1108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,106.83281284832753,90.32951940782948,125.17950675481984,137.41735706347632
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:33,00:18:33,0.0,"205,122",11,2.0,,"86,124",largo,,1113.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,86.18571949363714,205.07650766573727,124.00133464551052,121.78911678359796
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,perdida,,00:18:34,00:18:34,0.0,,,2.0,,"123,127",intercepcion aereo,,1114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,122.75909377710856,,127.11211583313667,
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:52,00:18:52,0.0,"156,21",5,11.0,,"166,92",corto,,1132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,166.38830544443925,155.79948571924754,92.46726436566345,20.839675709936145
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:55,00:18:55,0.0,"98,36",3,5.0,,"152,8",medio,,1135.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,151.81667553285098,98.36619259349587,8.449937917010171,36.204325422313026
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:18:58,00:18:58,0.0,"119,10",5,3.0,,"69,25",corto,,1138.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,68.9693995385657,118.86787544530516,24.760920455131902,9.893942621920385
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:19:01,00:19:01,0.0,"74,92",6,5.0,,"103,8",medio,,1141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,103.32052676095702,74.0580124987664,8.362921613448993,92.3333754779507
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:19:04,00:19:04,0.0,"115,40",5,6.0,,"102,8",corto,,1144.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,102.4798957392743,115.4244187698607,8.311856189905765,39.56049079275413
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,falta,,00:19:13,00:19:13,0.0,,,3.0,,"256,23",offside,,1153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,255.63680114994867,,23.382127799086888,
2022/07/03,pases aldosivi ,Aldosivi,15:51:19,18:00:37,pase,,00:20:06,00:20:06,0.0,"26,128",1,2.0,,"61,126",corto,,1206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,60.56738386843913,25.731359559409057,126.09605864911182,128.02665891879192
