Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Calificacion,coord.inicial,Jugador.1,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:36,00:55:36,0.0,"187,150",8,,"211,139",4.0,corto,,3336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,211.4107704070097,187.34302056500056,139.45311893601516,149.90384137938872
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:36,00:55:36,0.0,"211,134",4,,"200,145",8.0,corto,,3336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,199.91965118004734,211.3439715150333,144.8859534150044,134.22096140936452
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:37,00:55:37,0.0,"194,137",11,,"187,149",4.0,corto,,3337.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,187.48834028211317,194.36395393283678,148.56199415491596,137.02681499348085
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,00:55:40,00:55:40,0.0,"193,125",9,,"216,149",11.0,corto,,3340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,215.63727756708812,192.99749042814622,148.99025799561002,125.44883176933978
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:56:36,00:56:36,0.0,,,,"257,141",11.0,recibida,,3396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,257.03052334811434,,140.96629718976467,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,00:59:41,00:59:41,0.0,,,,"60,142",4.0,offside,,3581.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,59.74492892035658,,142.2889112994588,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:00:29,01:00:29,0.0,"212,60",10,,"199,147",5.0,corto,,3629.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,198.6648346261074,211.55327561957628,147.4770169700017,60.39889412633272
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,01:00:31,01:00:31,0.0,"245,100",Rival,,"217,68",10.0,corta distancia,,3631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,217.44092022439958,245.23317051963357,68.09602045977954,100.19352965172496
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:00:32,01:00:32,0.0,,,,"215,73",10.0,balon afuera fondo,,3632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,215.0789803858163,,73.00038055796092,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,01:19:45,01:19:45,0.0,,,,"258,157",11.0,recibida,,4785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,258.41485121322677,,157.00163076100068,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:22:24,01:22:24,0.0,"51,8",6,,"6,98",1.0,corto,,4944.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.747102014759687,51.00894206272845,98.44800776080459,8.416537118597674
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:22:30,01:22:30,0.0,"194,14",10,,"72,3",6.0,corto,,4950.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,71.81305412002902,194.29229345240668,3.2455264218827082,14.431382685973084
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:22:31,01:22:31,0.0,,,,"82,9",6.0,interceptado,,4951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81.87995757167971,,8.939304003382087,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:22:52,01:22:52,0.0,"116,122",4,,"101,84",7.0,corto,,4972.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,100.8850921146414,116.44137209026249,84.37002673938775,122.40142124912875
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:22:56,01:22:56,0.0,"97,132",8,,"93,151",4.0,corto,,4976.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,93.3142509950993,97.25270145689325,150.60245902307136,132.04169058218548
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:32,01:23:32,0.0,"166,31",10,,"30,101",1.0,s arquero pie,,5012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.0,29.950221301839413,165.70952002607876,100.75402020478745,31.124500532554016
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:42,01:23:42,0.0,"190,133",4,,"219,97",10.0,corto,,5022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,218.85890737278893,190.33087622804013,96.62586294166647,133.3995665457906
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:46,01:23:46,0.0,"192,88",8,,"185,132",4.0,corto,,5026.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,185.06805509533515,191.7393405619356,131.94507603843866,88.2645086814968
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:48,01:23:48,0.0,"204,153",11,,"207,132",8.0,corto,,5028.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,206.81335557424035,204.41199734164175,131.97888391048917,152.94066009791518
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:23:48,01:23:48,0.0,,,,"214,134",8.0,interceptado,,5028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,214.33434378310315,,134.1369129766497,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:52,01:23:52,0.0,"215,147",8,,"208,136",10.0,corto,,5032.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,207.93033067317063,215.47406677632958,136.12659501340184,147.47447622547406
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:54,01:23:54,0.0,"211,96",9,,"212,123",8.0,corto,,5034.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,211.9272198160396,210.76097758260067,123.16712041794287,95.92167584153472
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:23:55,01:23:55,0.0,"202,95",10,,"205,93",9.0,corto,,5035.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,204.80709654091754,201.90870843480823,93.09062895614169,94.9609327442486
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:00,01:24:00,0.0,"201,14",3,,"183,82",10.0,corto,,5040.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,183.1162520925695,201.09710181337192,81.76371387540279,13.856621799397157
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:08,01:24:08,0.0,"221,72",9,,"220,37",3.0,centro aereo,,5048.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,219.74848709363584,221.34943831253844,36.51645729947198,71.98169920952189
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:24:09,01:24:09,0.0,,,,"207,5",3.0,atajada,,5049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,206.95145425151782,,4.58536355003443,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:33,01:24:33,0.0,"203,17",10,,"199,31",5.0,corto,,5073.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,198.62315669213288,202.78431504442514,31.411486041357193,17.373424448272946
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:38,01:24:38,0.0,"121,37",6,,"156,10",10.0,corto,,5078.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,155.91310752571627,120.53105607744834,10.188449111977292,36.571767819842584
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:42,01:24:42,0.0,"121,23",3,,"113,17",6.0,corto,,5082.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,112.84554992612607,121.38412466413996,16.81154981602272,23.16748883902341
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:44,01:24:44,0.0,"168,8",10,,"174,7",3.0,corto,,5084.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,174.38419711277274,167.99843315096717,6.986685011740862,8.164533438783982
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:47,01:24:47,0.0,"97,19",6,,"164,2",10.0,corto,,5087.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,164.34734487304834,96.91486771867456,1.6080515063750056,19.288988164539848
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:24:58,01:24:58,0.0,"157,32",5,,"111,28",6.0,corto,,5098.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,110.57266857239229,157.2776111491529,27.758733843096913,32.2191685684596
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:25:01,01:25:01,0.0,"190,85",8,,"184,72",5.0,corto,,5101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,183.59122550940506,189.90044016024675,72.17161345495994,85.21033948672564
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:25:03,01:25:03,0.0,"192,98",9,,"200,95",8.0,corto,,5103.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,200.48653117908856,191.62498243907302,94.65899512786568,98.49575529993245
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:25:03,01:25:03,0.0,,,,"205,97",8.0,interceptado,,5103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,204.66403831698247,,96.99292885878523,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:25:30,01:25:30,0.0,"188,157",4,,"184,76",5.0,corto,,5130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,184.08013960931723,187.85235912820096,76.09355683930283,156.70649507596326
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:25:33,01:25:33,0.0,"222,64",9,,"220,131",4.0,centro aereo,,5133.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,220.2752051247507,222.12842980494975,131.33000193562117,64.14434922190192
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:25:34,01:25:34,0.0,,,,"187,132",9.0,interceptado,,5134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,187.40998540163335,,132.44502504627064,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,01:25:43,01:25:43,0.0,"272,84",Rival,,"206,32",3.0,media distancia,,5143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,206.19161893543156,272.0,32.11629185490664,83.76527125677097
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:25:43,01:25:43,0.0,,,,"191,28",3.0,balon afuera fondo,,5143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190.9246955923686,,27.510919039996967,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,01:26:49,01:26:49,0.0,,,,"150,157",4.0,recibida,,5209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,150.4845553744225,,156.7141054270637,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:09,01:27:09,0.0,"94,22",3,,"96,21",6.0,corto,,5229.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,96.23903307366112,94.135699211193,21.2604835684135,21.7161307589938
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:12,01:27:12,0.0,"125,35",9,,"92,28",3.0,corto,,5232.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,92.48190012114739,125.09654355421455,27.95758232050755,34.53342561032752
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:14,01:27:14,0.0,"146,7",5,,"106,3",9.0,corto,,5234.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,105.90277833501011,146.31253846717112,3.113197727236127,7.428329082030793
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:16,01:27:16,0.0,"179,17",3,,"161,18",5.0,corto,,5236.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,161.41896948543584,178.67241597339992,17.67160570185601,16.974771821769515
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:21,01:27:21,0.0,"214,17",7,,"175,17",3.0,corto,,5241.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,174.69184755612298,214.31933407561232,17.278644309562452,17.100718650889377
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:27,01:27:27,0.0,"147,96",2,,"216,18",10.0,corto,,5247.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,215.72347829601927,147.26888670948938,17.559924578948333,95.60241131656886
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:30,01:27:30,0.0,"221,147",4,,"179,86",2.0,corto,,5250.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,179.22710830144578,220.88141692408223,85.648711979539,147.04311482355706
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:34,01:27:34,0.0,"243,124",8,,"234,151",4.0,corto,,5254.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,233.81937150253756,243.374240258879,151.08580349284094,124.34889358172748
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:27:35,01:27:35,0.0,"244,63",10,,"248,122",8.0,medio,,5255.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,248.03104514284817,244.34347972876998,122.42786455250899,62.68805222960464
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,01:27:41,01:27:41,0.0,,,,"250,37",10.0,hecha,,5261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,249.73093373390765,,37.23480409758789,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:28:42,01:28:42,0.0,"62,10",6,,"120,11",5.0,corto,,5322.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,120.46766307169221,61.889771223637034,11.457799188425415,10.470863531442197
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:28:44,01:28:44,0.0,"119,38",3,,"69,7",6.0,corto,,5324.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,69.21719755173628,119.26992057334046,7.197869348453864,38.12435851252973
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:28:45,01:28:45,0.0,"105,31",5,,"94,39",3.0,corto,,5325.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,93.72911432872621,104.88246301045126,39.34782966158964,30.66556761822876
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,pase,,01:28:51,01:28:51,0.0,"120,149",2,,"119,31",5.0,corto,,5331.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,119.29724285201183,119.5237003882593,30.855004864144984,148.73307807765931
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,remate pie,,01:28:57,01:28:57,0.0,"270,105",Rival,,"156,152",2.0,larga distancia,,5337.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,155.90343587711698,269.5261672966614,152.0353299812034,105.35793937626843
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,perdida,,01:28:56,01:28:56,0.0,,,,"160,151",2.0,balon afuera fondo,,5336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,160.2324371791511,,151.2802630976843,
2022/07/13,pases Newells,Newells,13:04:47,15:19:37,falta,,01:30:06,01:30:06,0.0,,,,"110,96",5.0,recibida,,5406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,109.76562116090454,,96.28601805394521,
