,Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Calificaciondelevento,coord.inicial,Jugador.1,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y,coord.final.num
554,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"48,69",6,,"45,71",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.581747012674896,48.43400214357576,71.17074818803673,68.61299590074144,8.0
555,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"61,90",6,,"34,73",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.79836078704057,60.68043331295741,73.45954206005169,90.31291348821733,8.0
556,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"85,70",6,,"37,95",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25509869486753,84.60944246770023,95.45033538971528,69.8841774363498,8.0
557,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"74,74",1,,"80,86",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.91825239575373,74.43483881982658,85.74444084350961,74.17790785159895,8.0
558,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"81,61",1,,"72,77",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.40165380224438,81.43055629161304,76.82182110899006,61.268093019968525,8.0
559,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"53,86",1,,"70,96",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.92848623012732,53.341899430224736,96.44955779011715,85.72743185738327,8.0
560,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"65,91",1,,"48,99",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.127005821432626,65.05218197840956,98.86661702884032,91.01903533772511,8.0
561,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"81,98",1,,"32,81",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.86618263923227,81.28151816143429,81.10211265452914,97.70053247509715,8.0
562,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"71,90",1,,"34,74",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.89235844951584,71.23096614807756,74.05914844007775,90.16148869793261,8.0
563,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"15,102",6,,"59,72",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.924315813014644,14.595252111701562,72.01394030760031,102.36427073477645,4.0
564,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"25,67",6,,"63,67",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.114498181682976,24.580460041148154,67.17033559243518,67.1986374808941,4.0
565,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"29,98",6,,"74,78",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.85300692778995,28.86534575273186,77.93784994075924,98.22860345657554,4.0
566,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"16,92",6,,"32,81",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.095469209079596,15.567627138571567,81.09919973524504,92.39071210176769,4.0
567,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"34,88",6,,"37,97",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.936870441006945,33.95970035720587,97.2958881716936,87.96402672125284,4.0
568,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"25,77",6,,"44,64",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.12961044404477,25.440317338577582,64.32325600928667,77.33750064176463,4.0
569,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"26,81",1,,"57,82",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.55900411311488,26.056986890861214,82.1150296312326,80.92803196563952,4.0
570,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"38,80",1,,"76,96",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54108258131707,37.975221131935214,95.75896099964444,79.5465183015731,4.0
571,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"19,88",1,,"70,95",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.14411941772376,18.967466697851176,95.42261213108263,87.69241317560298,4.0
572,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"13,100",1,,"31,64",3.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.252176663816563,13.403607876216583,64.13128973130787,100.44458945503615,4.0
573,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"20,98",1,,"36,101",6.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.88095703282089,19.70665219797186,101.17224609788667,97.9242634229532,4.0
574,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:36,00:23:47,10.866,"24,72",1,,"35,74",1.0,corto,,1416.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.303461033647054,23.52902818421336,74.10271833879182,72.0968307044208,4.0
575,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:48,00:23:54,6.0,"93,72",10,,"57,95",6.0,medio,,1428.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.10550495940029,92.50621659341402,95.44714647748052,71.82809836567088,11.0
576,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:23:51,00:23:57,6.0,"161,7",7,,"156,92",10.0,corto,,1431.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.09703867247862,161.19992216941276,92.19192651979537,7.146543077584896,13.0
577,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,duelo,,00:23:55,00:24:01,6.0,,,,"210,29",7.0,gambeta a favor,,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0433978238746,,29.357223034991158,,
578,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,perdida,,00:23:55,00:24:01,6.0,,,,"212,30",7.0,duelo,,1435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.21240170201696,,30.224415689633965,,
579,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pelota parada,,00:24:27,00:24:33,6.0,"241,42",9,,"239,28",3.0,lateral corto,,1467.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.79175041028634,240.56878114301634,28.134744624347938,41.52003953511078,20.0
580,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"257,21",3,,"255,38",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.05276283287256,256.96936883418124,37.98523542565099,21.070059052365743,19.0
581,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"251,25",3,,"238,52",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.37189235612408,251.148050389767,51.72538871450723,25.022499451890102,19.0
582,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"241,31",3,,"252,62",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.49067674754437,241.40538171707482,61.794645173742644,30.72398505856958,19.0
583,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"233,12",3,,"256,43",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.5776588926789,232.88355204639254,43.33440530101551,12.031273271320778,19.0
584,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"257,33",3,,"254,33",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.91848830808712,257.48273057071367,32.672476037023294,33.43915359972295,19.0
585,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"242,10",3,,"234,39",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.13958106361588,241.96011677072198,38.74564569502989,10.307920273896398,19.0
586,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"236,9",3,,"256,12",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.07174074303225,236.47416430280288,11.60950637349802,8.670426969455619,19.0
587,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"244,8",3,,"261,8",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0528399244968,244.43415043905648,8.447634418827024,7.634848539806063,19.0
588,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"256,25",Rival,,"269,62",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.004393695262,256.4460215181926,62.13559773360618,24.64775928023993,19.0
589,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"244,11",Rival,,"252,28",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.99677806933198,243.95204335703576,28.089242603767733,10.744851219417546,19.0
590,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"234,13",Rival,,"249,26",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.17633917043375,234.1698325292615,25.77731428318858,13.421895708899214,19.0
591,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"237,23",Rival,,"244,59",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.111347426334,237.45186143230762,59.099516417175394,23.1076861630449,19.0
592,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"256,36",Rival,,"266,23",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.9346365577092,256.29400424106177,23.1731746656838,36.16920855122514,19.0
593,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"251,25",Rival,,"244,36",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.68215648003886,251.4425850660304,35.61759780248309,24.70160340761584,19.0
594,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"254,36",Rival,,"267,27",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.0517435991665,253.97304557472157,27.431526492630795,36.076084585222624,19.0
595,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"265,5",Rival,,"244,28",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.36428694561738,265.1943843939445,28.49728316012274,5.056488486047911,19.0
596,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"272,63",3,,"267,42",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.4843304585445,272.0,42.19740181405851,62.68502324987415,22.0
597,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"272,92",3,,"259,51",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.2130178426041,272.0,51.392747209963794,91.93129788930369,22.0
598,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"261,99",3,,"254,34",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.7169026099435,260.98770552437344,34.078336008408534,99.01875116864207,22.0
599,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"272,79",3,,"235,52",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.66274875828418,272.0,51.57374410789701,79.00378885587797,22.0
600,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"271,86",3,,"269,1",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.87788846813567,270.8266289313381,1.2033608621491787,85.72257189789357,22.0
601,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"256,74",3,,"258,15",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.7806847365861,256.2112492816235,14.793426182055969,74.48993330417157,22.0
602,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"268,101",3,,"270,16",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.81395915562615,267.5938050741453,15.73875113142472,100.71386428889232,22.0
603,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"244,98",3,,"232,23",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.98551217621636,244.26920904181893,22.523332165054168,98.47471503941878,22.0
604,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"272,83",Rival,,"261,44",9.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.5977019739274,272.0,44.4406172843479,83.44404557853211,22.0
605,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"272,93",Rival,,"242,41",9.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.62597631602944,272.0,41.46337493792939,93.10426734786232,22.0
606,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"267,71",Rival,,"247,31",3.0,corto,,1469.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.6289091217657,266.85298968912275,30.813538529509287,70.64685487700942,22.0
607,2022/02/21,Fecha 1 vs Independiente,Primer tiempo,14:00:19,16:03:54,pase,,00:24:29,00:24:37,8.616,"247,100",Rival,,"260,42",3.0,centro bloqueado,,1469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.70852209739553,246.67088073312837,41.64492116047116,100.14553622980121,22.0
