Session.Start.Date,tiempo,partido,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),coord.final,Jugador.2,Jugador.1,Calificacion,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Incompleto,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Error-tactico,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:25,00:25:25,0.0,"149,145",11,9.0,,"173,124",corto,,1525.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,172.7979709923428,148.83834610023771,124.37461215554342,145.0134992922696
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:28,00:25:28,0.0,"116,143",5,11.0,,"166,130",corto,,1528.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,165.86119051489277,115.77967322159076,129.66110721695824,142.5920974290687
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:34,00:25:34,0.0,"95,126",4,5.0,,"118,124",corto,,1534.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,118.4616933648868,94.61320197366803,124.46717788721189,126.3846671386404
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:37,00:25:37,0.0,"162,77",10,4.0,,"107,137",medio,,1537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,106.5305612644921,161.93398250154476,137.49885785572602,76.59644765053943
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:41,00:25:41,0.0,"151,20",3,10.0,,"152,94",corto,,1541.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,152.49721871012787,151.42011864886567,94.25494220037385,19.711590273036833
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:25:46,00:25:46,0.0,"147,91",8,3.0,,"210,82",corto,,1546.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,209.5075274137333,146.90090035711017,81.7435840160507,91.0417255282651
2022/07/06,independiente,Independiente,17:20:45,19:32:44,remate pie,,00:25:50,00:25:50,0.0,"266,72",Rival,8.0,,"205,81",media distancia,,1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,205.20331882412114,266.3410366777994,81.08888853259421,71.6657782476772
2022/07/06,independiente,Independiente,17:20:45,19:32:44,perdida,,00:25:50,00:25:50,0.0,,,8.0,,"219,64",balon afuera fondo,,1550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,218.7489608798225,,64.37848714183096,
2022/07/06,independiente,Independiente,17:20:45,19:32:44,falta,,00:27:28,00:27:28,0.0,,,8.0,,"51,160",recibida,,1648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.86091515740665,,159.56148145291516,
2022/07/06,independiente,Independiente,17:20:45,19:32:44,pase,,00:27:50,00:27:50,0.0,"48,148",2,6.0,,"68,27",medio,,1670.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,67.64184265636304,48.047993223744214,26.707664655680432,148.44349191204398
