Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Dificultad,Jugador.2,coord.final,Calificacion,coord.inicial,Jugador.1,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:56:11,00:56:11,0.0,,4,"146,151",,"119,141",2.0,corto,,3371.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,119.20113266312592,145.97336867356483,140.99271450419192,151.21444983485853
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,00:56:38,00:56:38,0.0,,,,,"203,158",7.0,recibida,,3398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,202.5209494491458,,157.68091627565096,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,arquero,,00:58:04,00:58:04,0.0,,,,,"31,83",1.0,remate atajable,,3484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31.44912409866729,,82.8604252068661,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:58:15,00:58:15,0.0,,2,"66,159",,"40,78",1.0,s arquero mano,,3495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,40.0496905294069,65.89171608698356,78.14027146369158,158.98901920752613
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:58:18,00:58:18,0.0,,4,"68,144",,"79,156",2.0,corto,,3498.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,78.5731606472151,67.61119928622894,155.9056149120276,144.48355969137413
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:58:30,00:58:30,0.0,,10,"145,145",,"56,128",4.0,medio,,3510.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,56.36970997238788,144.94318294347428,128.40185433834517,144.8650404099226
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:58:30,00:58:30,0.0,,,,,"50,146",4.0,interceptado,,3510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.11381716196787,,146.1634017449416,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:58:56,00:58:56,0.0,,5,"78,146",,"72,100",6.0,corto,,3536.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,71.77366705878175,78.22579395849465,99.76306164082979,146.35030315013924
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:01,00:59:01,0.0,,2,"70,161",,"62,77",5.0,corto,,3541.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,61.87735924548686,69.8485913587435,77.40371230846439,160.60935851934232
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:05,00:59:05,0.0,,4,"220,123",,"63,135",2.0,medio,,3545.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,62.573606787355985,220.11182866906603,135.09103656409755,122.76751783058073
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:07,00:59:07,0.0,,9,"202,91",,"212,128",4.0,medio,,3547.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,212.14604205547542,202.35117447678857,127.53577685591151,91.429645085097
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:10,00:59:10,0.0,,8,"221,141",,"220,152",9.0,corto,,3550.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,220.39691620980545,221.36564122911298,151.65876025230799,140.60990932757406
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:12,00:59:12,0.0,,10,"213,147",,"201,154",8.0,corto,,3552.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,201.30954692369303,212.83760606521156,153.63072982339696,147.0960751428699
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:16,00:59:16,0.0,,4,"212,141",,"204,139",10.0,corto,,3556.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,203.64491870202008,211.69321502478942,138.77332969066066,141.20009388401309
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:59:17,00:59:17,0.0,,,,,"208,152",10.0,interceptado,,3557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,207.75432510765452,,151.52365603181167,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:32,00:59:32,0.0,,2,"171,137",,"201,129",4.0,corto,,3572.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,201.22041206069122,170.89958495662745,129.06129576756976,137.33255133370722
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:36,00:59:36,0.0,,6,"163,24",,"159,73",2.0,corto,,3576.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,158.96980729449868,163.32148881634888,73.13930646944203,23.939622687016307
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:38,00:59:38,0.0,,2,"98,86",,"108,12",6.0,corto,,3578.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,107.65573461617079,98.37913269083005,12.180388944811082,85.83791747000629
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:44,00:59:44,0.0,,6,"179,4",,"94,69",2.0,corto,,3584.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,94.35391091665191,178.98963451695238,68.80539582416723,3.737284853182331
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:45,00:59:45,0.0,,3,"142,37",,"148,33",6.0,corto,,3585.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,148.0475903912243,142.08191606750444,32.660290079135265,37.137420973922715
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:46,00:59:46,0.0,,7,"223,12",,"159,10",3.0,corto,,3586.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,159.38655223110445,223.18656776495078,9.906270375140428,12.022565032073352
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,00:59:49,00:59:49,0.0,,9,"245,39",,"267,28",7.0,corto,,3589.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,267.19364362765447,245.1973488925239,27.82232518656653,38.61119680981517
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,remate pie,,00:59:50,00:59:50,0.0,,Rival,"272,91",,"247,37",9.0,corta distancia,,3590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,247.20207449117666,272.0,36.734214739843054,91.37420026816822
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,00:59:52,00:59:52,0.0,,,,,"239,63",9.0,balon afuera fondo,,3592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,239.4292493204378,,63.220850136664765,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,falta,,01:02:32,01:02:32,0.0,,,,,"80,19",8.0,recibida,,3752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,80.37746207182585,,19.437339974297807,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:02:39,01:02:39,0.0,,5,"77,78",,"69,146",2.0,corto,,3759.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,68.7052561889854,76.89883498234609,145.78192677030086,78.16359601537779
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:02:45,01:02:45,0.0,,6,"70,18",,"47,101",5.0,corto,,3765.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,47.4828917446151,69.66875069219543,100.54985391327921,17.583554181217867
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:03:59,01:03:59,0.0,,7,"159,19",,"16,78",1.0,s arquero pie,,3839.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,16.33232575238317,158.95997229568906,77.86080403450748,18.700062773846525
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,01:03:59,01:03:59,0.0,,,,,"0,98",1.0,interceptado,,3839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,97.7077431029077,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:04:43,01:04:43,0.0,,5,"57,68",,"97,24",6.0,corto,,3883.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,96.95502953846835,56.893287151368995,24.33635870368962,68.25307212930014
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:04:46,01:04:46,0.0,,7,"201,140",,"76,67",5.0,largo,,3886.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,76.01932538823792,201.23285381135275,67.491022063336,139.63931719107885
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:05:43,01:05:43,0.0,,4,"193,157",,"187,141",9.0,corto,,3943.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,187.150543779951,192.73722448131187,140.61784599403612,156.86485165754777
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:05:47,01:05:47,0.0,,9,"211,87",,"189,158",4.0,corto,,3947.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,189.46012622097186,210.57935827166156,158.29925183089006,87.45470820975217
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,01:05:48,01:05:48,0.0,,,,,"186,136",4.0,interceptado,,3948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,186.34023654615726,,135.5458058762053,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:02,01:06:02,0.0,,2,"72,149",,"15,108",1.0,corto,,3962.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,14.839063066903536,72.09104233672866,108.07336356272752,149.35552545486175
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:08,01:06:08,0.0,,5,"94,12",,"58,145",2.0,corto,,3968.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,57.84731321657331,94.0584999299737,145.40710235994453,11.651488976235637
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:16,01:06:16,0.0,,6,"96,23",,"91,78",5.0,corto,,3976.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,91.4602501411488,96.2831946276059,77.82856417337219,22.535547542522608
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:17,01:06:17,0.0,,5,"95,65",,"87,34",6.0,corto,,3977.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,86.95938259148417,94.59363835875095,33.6071861526154,65.08851938498871
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:20,01:06:20,0.0,,2,"101,157",,"95,97",5.0,corto,,3980.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,95.46240587710508,101.24559820025695,97.40999198881127,157.20477046429363
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:23,01:06:23,0.0,,11,"203,83",,"141,123",2.0,corto,,3983.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,141.445310419431,202.7187425979161,122.62885268996948,82.86618914336096
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:24,01:06:24,0.0,,4,"171,124",,"208,78",11.0,corto,,3984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,207.91495477120853,171.11512138911766,77.52019808978667,123.78169164537142
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:26,01:06:26,0.0,,7,"188,139",,"174,135",4.0,corto,,3986.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,173.87044704768203,188.21989397433393,135.27685277542128,139.18407273838577
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:28,01:06:28,0.0,,8,"170,159",,"215,148",7.0,corto,,3988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,215.09953883211574,169.94227902277714,147.95656259346538,159.34580611056157
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,perdida,,01:06:28,01:06:28,0.0,,,,,"211,122",7.0,interceptado,,3988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,211.16026939160727,,121.76554284636066,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:43,01:06:43,0.0,,5,"111,92",,"68,121",2.0,corto,,4003.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,67.85158870275518,111.15163707228662,121.15230353897796,92.41230654204149
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:44,01:06:44,0.0,,10,"179,91",,"97,97",5.0,corto,,4004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,97.34533423286588,178.75092107622862,97.15517735568343,91.03550554079708
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:47,01:06:47,0.0,,2,"98,129",,"113,73",10.0,corto,,4007.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,113.24880861519526,98.38531173456101,72.58553658832078,128.75385406919887
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:50,01:06:50,0.0,,10,"112,147",,"108,121",2.0,corto,,4010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,108.1169615621927,111.94594422363491,121.2594098724716,146.98162025144384
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:06:53,01:06:53,0.0,,8,"212,151",,"191,146",10.0,corto,,4013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,191.39828054684264,212.19184389872808,145.79092656543247,150.70999022077893
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,arquero,,01:07:09,01:07:09,0.0,Dificil,,,,"29,75",1.0,salvada/atajada,,4029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,29.03330763285001,,74.51975318147785,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,sustitucion,,01:25:28,01:25:28,0.0,,,,,,3.0,,,5128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:32,01:25:32,0.0,,2,"76,154",,"113,100",8.0,corto,,5132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,112.64349801203505,76.36338899926795,100.26223725577319,153.65784598184877
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:36,01:25:36,0.0,,6,"64,98",,"74,136",2.0,corto,,5136.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,73.81970129284261,64.05637821078777,136.20651902859365,98.07535349126758
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:41,01:25:41,0.0,,10,"95,41",,"54,3",6.0,corto,,5141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,53.83462022464262,94.96736720095694,3.0504437226478913,40.907273126058236
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:46,01:25:46,0.0,,15,"105,22",,"120,38",10.0,corto,,5146.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,119.66663793091195,105.01276132716296,38.290077028536146,21.53209491266238
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:50,01:25:50,0.0,,6,"54,7",,"125,34",15.0,corto,,5150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,124.91540026157152,53.93903515142039,34.38005672911684,6.988999153479581
2022/05/31,Lanus Final,completo,16:25:14,19:08:14,pase,,01:25:56,01:25:56,0.0,,2,"66,72",,"54,40",6.0,corto,,5156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,53.58855075892441,66.06712884775354,39.78926777111229,72.15214743018154
