Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:30:45,00:30:45,0.000,7,Robo,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:30:50,00:30:50,0.000,8,Intercepcion,,2,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:31:09,00:31:09,0.000,18,Balon afuera lateral,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:33:42,00:33:42,0.000,9,Intercepcion,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,00:33:56,00:33:56,0.000,24,Disputa suelo,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:33:57,00:33:57,0.000,24,Duelo,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:34:00,00:34:00,0.000,18,Intercepcion,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:34:04,00:34:04,0.000,18,Balon afuera fondo,,11,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:37:10,00:37:10,0.000,7,Lateral largo,9,3,13,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:37:10,00:37:10,0.000,7,intercepcion aereo,9,3,13,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:37:10,00:37:10,0.000,10,intercepcion anticipo,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:37:21,00:37:21,0.000,21,Error tecnico,,9,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:37:41,00:37:41,0.000,9,Tiro libre,5,2,9,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,00:37:47,00:37:47,0.000,11,Gambeta a favor,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:37:51,00:37:51,0.000,16,Interceptado,9,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:39:03,00:39:03,0.000,1,Intercepcion,,6,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:39:11,00:39:11,0.000,10,Error tecnico,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:39:14,00:39:14,0.000,10,intercepcion anticipo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:39:28,00:39:28,0.000,10,Lateral largo,9,3,16,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:40:23,00:40:23,0.000,19,Lateral largo,9,3,20,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:40:26,00:40:26,0.000,17,Interceptado,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:40:35,00:40:35,0.000,10,Encontrada,,2,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:41:02,00:41:02,0.000,10,Balon afuera lateral,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:41:22,00:41:22,0.000,10,Intercepcion aereo,,6,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,00:41:26,00:41:26,0.000,13,Gambeta a favor,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:41:26,00:41:26,0.000,13,Robo,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,00:41:32,00:41:32,0.000,13,Disputa suelo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:41:32,00:41:32,0.000,13,Duelo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:41:41,00:41:41,0.000,19,Lateral corto,11,3,19,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:41:47,00:41:47,0.000,19,Atajada,,11,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:42:17,00:42:17,0.000,18,intercepcion anticipo,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:43:29,00:43:29,0.000,17,Tiro libre,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:43:30,00:43:30,0.000,17,Interceptado,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:44:05,00:44:05,0.000,13,Intercepcion aereo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:44:11,00:44:11,0.000,16,Error tecnico,,11,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:47:11,00:47:11,0.000,16,Tiro libre,,11,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:48:31,00:48:31,0.000,15,Lateral largo,9,4,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:48:44,00:48:44,0.000,16,intercepcion aereo,9,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:49:07,00:49:07,0.000,11,Encontrada,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:49:17,00:49:17,0.000,12,Interceptado,9,4,15,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:49:20,00:49:20,0.000,15,Duelo,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:49:38,00:49:38,0.000,15,Lateral largo,11,4,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:49:38,00:49:38,0.000,18,Error tecnico,,11,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:49:45,00:49:45,0.000,11,Intercepcion aereo,,2,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:49:52,00:49:52,0.000,10,Error tecnico,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:50:19,00:50:19,0.000,10,Lateral largo,11,3,16,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:51:09,00:51:09,0.000,16,Tiro libre,5,10,17,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:51:09,00:51:09,0.000,17,Interceptado,,5,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,00:51:54,00:51:54,0.000,12,Aereo,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:51:54,00:51:54,0.000,12,Intercepcion aereo,,4,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:51:59,00:51:59,0.000,8,Error tecnico,,2,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,00:55:17,00:55:17,0.000,1,intercepcion anticipo,,3,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:55:26,00:55:26,0.000,20,Robo,,9,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,00:55:51,00:55:51,0.000,19,Lateral largo,Rival,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,00:55:52,00:55:52,0.000,19,Interceptado,Rival,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:13:18,01:13:18,0.000,14,Error tecnico,,9,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Recuperacion,,01:13:20,01:13:20,0.000,15,intercepcion anticipo,,8,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:13:40,01:13:40,0.000,18,Lateral corto,7,8,24,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:13:41,01:13:41,0.000,23,Duelo,,7,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:15:04,01:15:04,0.000,8,intercepcion aereo,9,2,14,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:15:26,01:15:26,0.000,18,Lateral largo,9,8,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:15:27,01:15:27,0.000,18,Interceptado,9,8,18,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:16:28,01:16:28,0.000,10,Lateral largo,2,3,7,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Pelota parada,,01:18:02,01:18:02,0.000,24,Tiro libre,3,10,19,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:18:06,01:18:06,0.000,19,intercepcion aereo,11,3,21,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Duelo,,01:19:20,01:19:20,0.000,19,Gambeta a favor,,10,Volver,
2022/07/11,CCO_ACCIONES,CCO_ACCIONES2,11:28:18,13:38:23,Perdida,,01:19:21,01:19:21,0.000,16,Interceptado,11,5,20,
