Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Dificultad,Optional Column
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:39:54,01:39:54,0.000,11,corto,3,5,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:39:56,01:39:56,0.000,10,corto,2,3,7,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:39:58,01:39:58,0.000,8,medio,Rival,2,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:39:59,01:39:59,0.000,8,Interceptado,,2,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:22,01:40:22,0.000,12,corto,2,5,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:24,01:40:24,0.000,8,corto,14,2,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:26,01:40:26,0.000,11,corto,3,14,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:31,01:40:31,0.000,10,largo,18,3,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:49,01:40:49,0.000,3,S arquero pie,2,1,2,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:51,01:40:51,0.000,2,corto,5,2,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:40:56,01:40:56,0.000,8,largo,Rival,5,15,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:40:56,01:40:56,0.000,8,Interceptado,,5,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:41:30,01:41:30,0.000,10,corto,4,3,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:41:33,01:41:33,0.000,10,corto,5,4,13,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Sustitucion,,01:41:54,01:41:54,0.000,,,,,,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:42:25,01:42:25,0.000,14,Hecha,,5,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:42:56,01:42:56,0.000,3,S arquero pie,2,1,2,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:43:01,01:43:01,0.000,2,largo,10,2,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:43:02,01:43:02,0.000,2,Interceptado,,2,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Tarjeta,,01:43:25,01:43:25,0.000,7,Amarilla,,2,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:43:51,01:43:51,0.000,13,corto,10,18,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:43:57,01:43:57,0.000,16,corto,14,10,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:43:58,01:43:58,0.000,17,corto,8,14,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:44:00,01:44:00,0.000,14,corto,4,8,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:44:04,01:44:04,0.000,14,medio,3,4,13,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:44:14,01:44:14,0.000,16,centro aereo,14,3,21,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Remate pie,,01:44:18,01:44:18,0.000,21,Corta distancia,Rival,14,22,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:44:19,01:44:19,0.000,21,Atajada,,14,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:44:42,01:44:42,0.000,24,corto,8,16,23,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:44:45,01:44:45,0.000,23,corto,18,8,21,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:44:47,01:44:47,0.000,22,Offside,,18,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:27,01:45:27,0.000,4,S arquero mano,5,1,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:45:34,01:45:34,0.000,10,Recibida,,5,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:41,01:45:41,0.000,14,corto,18,5,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:43,01:45:43,0.000,17,corto,14,18,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:44,01:45:44,0.000,14,corto,5,14,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:46,01:45:46,0.000,14,corto,4,5,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:45:52,01:45:52,0.000,14,medio,18,4,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:45:57,01:45:57,0.000,13,Hecha,,18,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:46:34,01:46:34,0.000,1,medio,18,3,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:46:35,01:46:35,0.000,10,corto,Rival,18,13,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:46:35,01:46:35,0.000,10,Interceptado,,18,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:46:41,01:46:41,0.000,8,corto,8,14,9,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:46:46,01:46:46,0.000,15,corto,16,8,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:46:50,01:46:50,0.000,18,corto,8,16,24,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:48:35,01:48:35,0.000,9,corto,2,4,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:48:38,01:48:38,0.000,8,corto,14,2,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:48:41,01:48:41,0.000,11,corto,2,14,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:48:48,01:48:48,0.000,7,medio,1,2,3,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:48:53,01:48:53,0.000,3,largo,10,1,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:48:53,01:48:53,0.000,3,Interceptado,,1,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:49:02,01:49:02,0.000,8,medio,1,14,3,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:49:06,01:49:06,0.000,3,largo,17,1,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:49:07,01:49:07,0.000,3,Interceptado,,1,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:49:33,01:49:33,0.000,11,corto,18,14,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:49:39,01:49:39,0.000,14,medio,17,18,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:49:49,01:49:49,0.000,16,corto,14,10,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Remate pie,,01:49:53,01:49:53,0.000,17,Media distancia,Rival,14,22,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:49:53,01:49:53,0.000,17,Balon afuera fondo,,14,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:08,01:51:08,0.000,11,corto,2,5,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:13,01:51:13,0.000,14,medio,18,2,20,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:25,01:51:25,0.000,16,corto,3,5,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:27,01:51:27,0.000,16,corto,10,3,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:35,01:51:35,0.000,14,corto,4,14,14,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:41,01:51:41,0.000,14,largo,3,4,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:51:45,01:51:45,0.000,16,centro aereo,18,3,21,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Remate pie,,01:51:54,01:51:54,0.000,17,Media distancia,Rival,17,20,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:51:54,01:51:54,0.000,17,Balon afuera lateral,,17,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:52:31,01:52:31,0.000,11,Recibida,,14,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:53:47,01:53:47,0.000,1,corto,1,14,3,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:53:48,01:53:48,0.000,3,corto,14,1,1,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:03,01:54:03,0.000,8,corto,5,14,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:10,01:54:10,0.000,14,corto,3,5,13,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:18,01:54:18,0.000,19,centro aereo,16,3,21,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:32,01:54:32,0.000,18,corto,16,4,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:33,01:54:33,0.000,18,corto,4,16,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:35,01:54:35,0.000,17,corto,18,4,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:37,01:54:37,0.000,17,corto,4,18,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:42,01:54:42,0.000,17,corto,8,14,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:54:45,01:54:45,0.000,18,corto,10,8,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:55:49,01:55:49,0.000,8,corto,14,4,12,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:55:55,01:55:55,0.000,12,medio,5,14,13,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:55:55,01:55:55,0.000,12,Interceptado,,14,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:56:15,01:56:15,0.000,14,Hecha,,17,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Tarjeta,,01:56:15,01:56:15,0.000,14,Amarilla,,17,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:57:56,01:57:56,0.000,3,S arquero pie,4,1,5,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:57:58,01:57:58,0.000,5,corto,8,4,6,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:58:02,01:58:02,0.000,9,medio,Rival,8,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:58:02,01:58:02,0.000,9,Interceptado,,8,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Falta,,01:58:13,01:58:13,0.000,8,Hecha,,18,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:58:47,01:58:47,0.000,1,largo,17,3,10,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:58:48,01:58:48,0.000,1,Interceptado,,3,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:04,01:59:04,0.000,8,inteligente,18,14,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:24,01:59:24,0.000,19,centro aereo,18,10,20,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:34,01:59:34,0.000,17,corto,8,16,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:36,01:59:36,0.000,17,corto,5,8,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:39,01:59:39,0.000,17,corto,Rival,5,16,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:59:40,01:59:40,0.000,17,Error tecnico,,5,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:51,01:59:51,0.000,9,medio,2,4,8,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:55,01:59:55,0.000,8,corto,5,2,11,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,01:59:59,01:59:59,0.000,11,medio,Rival,5,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Perdida,,01:59:59,01:59:59,0.000,11,Interceptado,,5,Volver,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:11,02:00:11,0.000,17,medio,8,18,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:17,02:00:17,0.000,18,largo,3,8,19,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:21,02:00:21,0.000,19,centro aereo,14,3,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:22,02:00:22,0.000,17,corto,5,14,17,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:24,02:00:24,0.000,17,corto,8,5,18,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Pase,,02:00:27,02:00:27,0.000,18,corto,16,8,24,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Remate pie,,00:47:12,00:47:12,0.000,22,Corta distancia,Rival,2,22,,
2022/07/14,central cordoba ,pases ,11:05:27,13:15:32,Gol ,,00:47:12,00:47:12,0.000,22,Directa,,2,Volver,,
