Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:31:05,00:31:05,0.000,15,Aereo,,9,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:32:09,00:32:09,0.000,18,Tiro libre,9,10,21,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:32:10,00:32:10,0.000,21,Interceptado,,9,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:32:12,00:32:12,0.000,15,Encontrada,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:32:16,00:32:16,0.000,15,intercepcion aereo,3,10,16,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:32:20,00:32:20,0.000,13,Intercepcion,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:32:43,00:32:43,0.000,10,intercepcion aereo,10,3,13,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:33:34,00:33:34,0.000,13,Tiro libre,2,10,10,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:33:49,00:33:49,0.000,13,Gambeta a favor,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:33:50,00:33:50,0.000,13,Duelo,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:33:52,00:33:52,0.000,13,Intercepcion,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:34:02,00:34:02,0.000,10,Interceptado,10,2,10,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:34:09,00:34:09,0.000,10,Intercepcion,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:34:18,00:34:18,0.000,13,Gambeta a favor,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:35:06,00:35:06,0.000,19,Tiro de esquina,6,10,21,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:35:07,00:35:07,0.000,19,Interceptado,6,10,21,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:35:10,00:35:10,0.000,13,Encontrada,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:35:15,00:35:15,0.000,21,Interceptado,,9,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:35:45,00:35:45,0.000,9,Intercepcion aereo,,4,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:35:51,00:35:51,0.000,9,Balon afuera lateral,,6,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:36:37,00:36:37,0.000,6,Lateral largo,Rival,4,9,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:36:37,00:36:37,0.000,6,Interceptado,9,4,9,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:40:18,00:40:18,0.000,9,Tiro libre,6,4,9,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:40:42,00:40:42,0.000,13,Aereo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:40:43,00:40:43,0.000,13,Duelo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:42:53,00:42:53,0.000,2,Intercepcion aereo,,2,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:43:03,00:43:03,0.000,15,Disputa suelo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:43:05,00:43:05,0.000,15,Duelo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:43:10,00:43:10,0.000,9,Intercepcion aereo,,6,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:43:17,00:43:17,0.000,9,Balon afuera lateral,,4,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:44:20,00:44:20,0.000,4,Intercepcion,,8,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:44:29,00:44:29,0.000,1,Interceptado,8,11,7,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:44:46,00:44:46,0.000,7,Lateral corto,8,3,7,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:45:01,00:45:01,0.000,10,Gambeta a favor,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:45:06,00:45:06,0.000,17,Error tecnico,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:45:31,00:45:31,0.000,7,intercepcion anticipo,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:45:35,00:45:35,0.000,10,Gambeta a favor,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:46:29,00:46:29,0.000,8,Interceptado,9,6,9,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:46:35,00:46:35,0.000,9,Disputa suelo,,4,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:46:36,00:46:36,0.000,9,Duelo,,4,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:46:40,00:46:40,0.000,15,Balon afuera lateral,,6,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:47:20,00:47:20,0.000,5,Duelo,,2,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,00:47:51,00:47:51,0.000,11,Aereo,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:47:52,00:47:52,0.000,11,Duelo,,10,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:48:32,00:48:32,0.000,7,Tiro libre,5,2,8,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,00:48:46,00:48:46,0.000,10,Interceptado,7,5,18,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Recuperacion,,00:49:02,00:49:02,0.000,4,Intercepcion,,5,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,00:49:34,00:49:34,0.000,9,Lateral largo,2,4,8,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,01:08:29,01:08:29,0.000,10,Interceptado,,3,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:09:46,01:09:46,0.000,24,Tiro de esquina,11,7,23,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Pelota parada,,01:09:59,01:09:59,0.000,19,Lateral corto,11,3,19,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Duelo,,01:10:04,01:10:04,0.000,19,Disputa suelo,,11,Volver,
2022/07/03,ARSENAL_FECHA6,ARSENALF6_ACCIONES,21:11:15,23:13:34,Perdida,,01:10:05,01:10:05,0.000,19,Duelo,,11,Volver,
