Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Zonas,Categoria,Jugador2,Jugador,Zonas_final,Optional Column
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:19:50,00:19:50,0.000,12,Intercepcion,,4,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:20:00,00:20:00,0.000,17,Error tecnico,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:20:03,00:20:03,0.000,17,intercepcion anticipo,,5,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:20:06,00:20:06,0.000,17,Disputa suelo,,5,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:20:07,00:20:07,0.000,17,Duelo,,5,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:20:14,00:20:14,0.000,13,Disputa suelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:20:14,00:20:14,0.000,13,Robo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:20:30,00:20:30,0.000,12,Interceptado,9,4,14,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:20:47,00:20:47,0.000,7,Lateral corto,2,3,1,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:20:55,00:20:55,0.000,14,Aereo,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:20:55,00:20:55,0.000,14,Duelo,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:21:11,00:21:11,0.000,4,Intercepcion,,6,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:21:14,00:21:14,0.000,8,Balon afuera lateral,11,8,10,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:22:01,00:22:01,0.000,1,Intercepcion,,5,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:23:48,00:23:48,0.000,17,Aereo,,11,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:23:50,00:23:50,0.000,14,Interceptado,10,8,16,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:23:52,00:23:52,0.000,14,Aereo,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:23:53,00:23:53,0.000,14,Intercepcion aereo,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:25:13,00:25:13,0.000,17,Tiro libre,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:25:13,00:25:13,0.000,17,Balon afuera fondo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:26:33,00:26:33,0.000,7,Interceptado,5,3,10,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:26:58,00:26:58,0.000,17,Aereo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:26:58,00:26:58,0.000,17,Duelo,,9,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:27:54,00:27:54,0.000,17,Tiro libre,10,5,21,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:27:55,00:27:55,0.000,21,Disputa suelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:27:56,00:27:56,0.000,21,Duelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:28:01,00:28:01,0.000,7,Encontrada,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:28:15,00:28:15,0.000,20,Interceptado,11,10,22,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:29:11,00:29:11,0.000,16,intercepcion anticipo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:29:14,00:29:14,0.000,16,Error tecnico,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:29:51,00:29:51,0.000,3,intercepcion aereo,11,1,17,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:29:56,00:29:56,0.000,15,intercepcion anticipo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:29:58,00:29:58,0.000,18,Error tecnico,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:31:33,00:31:33,0.000,2,Intercepcion,,3,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:31:41,00:31:41,0.000,12,Disputa suelo,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:31:42,00:31:42,0.000,12,Duelo,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:32:21,00:32:21,0.000,24,Gambeta a favor,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:32:22,00:32:22,0.000,24,Atajada,,7,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:32:56,00:32:56,0.000,10,Intercepcion aereo,,8,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Pelota parada,,00:33:26,00:33:26,0.000,8,Tiro libre,1,2,8,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Duelo,,00:33:43,00:33:43,0.000,19,Gambeta a favor,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Perdida,,00:33:49,00:33:49,0.000,19,Duelo,,10,Volver,
2022/07/23,BARRACAS_ACCIONES,BARRACAS_ACCIONES2,11:24:18,13:24:03,Recuperacion,,00:34:26,00:34:26,0.000,8,Intercepcion aereo,,6,Volver,
